course_name,course_id,review_id,content,rating,created,user_name
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217660135,good,5.0,2025-09-29T19:44:47-07:00,Arvind Choudhary
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217606083,please explain the definitions first after explain with example,5.0,2025-09-29T07:05:24-07:00,Varun Kumar D
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217602693,"its overall good but there are less use python, there are no major project where python are used",4.0,2025-09-29T06:34:00-07:00,Sumit Pandey
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217602445,Amazing course,4.5,2025-09-29T06:31:53-07:00,Shubham shankar sawant
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217598861,good,5.0,2025-09-29T05:59:56-07:00,Akash Pramod Gupta
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217597571,YES WAS REALLY HELPFUL,4.5,2025-09-29T05:47:56-07:00,Judith Joseph
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217591125,Knowledgeable,5.0,2025-09-29T04:46:52-07:00,Kundan Kumar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217591113,The structure of the course is really good,5.0,2025-09-29T04:46:40-07:00,Raheel Ahmed Khan
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217574547,good,5.0,2025-09-29T02:11:21-07:00,SACHIN KUMAR
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217567811,"The course is good and very much understanble.
I am geeting problem in regulal pausing of the course every time.",5.0,2025-09-29T01:06:24-07:00,Francis F Taylor
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217553949,"""I recently started a course. Till now, this course has been amazing and has cleared all the concepts.""",5.0,2025-09-28T22:45:45-07:00,Ankit Kumar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217550857,very very understandable,4.5,2025-09-28T22:05:12-07:00,Apeksha Borkar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217533297,L,3.5,2025-09-28T15:24:34-07:00,sidharth Mandal
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217507775,Good,5.0,2025-09-28T05:20:33-07:00,Sathish Adilla
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217497087,The teacher explain this course so good,5.0,2025-09-28T01:36:15-07:00,cardboardman
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217448435,simple and precise,5.0,2025-09-27T03:07:12-07:00,Abdullahi Israel Mohammed
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217435911,This course was amazing .,4.0,2025-09-26T21:38:23-07:00,Vaibhav Shrikant Kore
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217430615,i love the experence am getting from this. thanks,4.5,2025-09-26T18:21:59-07:00,Alomonwing Nelson Nkeh
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217362589,good,5.0,2025-09-26T01:55:49-07:00,TANUSHREE DUSANE
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217304311,Gaining Interest in the course and now understanding the concepts gradually......,5.0,2025-09-25T10:12:43-07:00,Sadhna
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217301097,good,5.0,2025-09-25T09:33:29-07:00,Bindu Naidu
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217298017,"This is absolutely amazing, and I love the course already.",4.5,2025-09-25T08:54:12-07:00,Gabriel Eze Ogbonnia
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217289877,excellent,4.5,2025-09-25T07:26:56-07:00,Nasir Ali
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217288563,"Broad Explanation, left nothing out.",4.5,2025-09-25T07:14:28-07:00,Nwanne Ogochukwu Richard
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217273463,"I was very impressed with the depth that we will cover in this course, as introduced in lesson 1 via the roadmap. Very excited to learn. Appreciate jumping straight into Python in Lesson 2, a lot of courses are theory heavy to begin with.",5.0,2025-09-25T04:46:35-07:00,Nicola Murfitt
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217266531,That was a great starting of this course,5.0,2025-09-25T03:32:18-07:00,Rishi Rathore
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217260729,Awesome couse,5.0,2025-09-25T02:34:13-07:00,ANKUSH SHUKLA
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217246053,very usefull and makes easy to learn Data Analysis,5.0,2025-09-25T00:04:38-07:00,Ajinkya Mahendra Chavan
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217245339,I feel good when i learn from the udemy. This batch is good for beginner,4.0,2025-09-24T23:57:37-07:00,Nitin kumar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217231309,intro was good,5.0,2025-09-24T20:54:52-07:00,Anshul Mishra
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217187243,IT WAS OK,4.0,2025-09-24T08:37:01-07:00,Joe D
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217173545,good,5.0,2025-09-24T06:24:20-07:00,vikas Deshwal
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217116273,Good so far,4.5,2025-09-23T19:29:17-07:00,Prosper Edafewhotu
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217091213,good,5.0,2025-09-23T11:32:02-07:00,kemdirim UCHELOR
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217091185,No proper explanation of the code used,3.0,2025-09-23T11:31:40-07:00,Ramya sree Giduturi
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217085909,Good explanation,4.0,2025-09-23T10:29:26-07:00,Pulasam Praveen
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217068311,Everything is god,5.0,2025-09-23T07:19:54-07:00,Miguel Duran
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,217019997,Informaton was good and understanble,5.0,2025-09-22T23:25:38-07:00,Chetan Gajanan Kholgade
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216989545,It was satisfactory and it met my expectations,4.0,2025-09-22T13:10:01-07:00,Omoroke Mayowa Emmanuel
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216969709,"Amazing, when learning becomes fun. Krish is Great",5.0,2025-09-22T08:56:47-07:00,Sahajan Laskar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216953575,thank you,5.0,2025-09-22T06:17:05-07:00,Volkan Ugurlu
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216950211,"Essential concepts were not covered before practice session. Example: in python, one of the assignment question is ""Write a Python program to reverse a string"". But in none of the previous lectures he doesn't mentioned about  the standard slicing notation [:] in Python, used to extract a portion of a sequence.",1.0,2025-09-22T05:42:27-07:00,Kirthana Murugesan
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216846685,It will be better if you can explain or speck slower a little bit.,4.0,2025-09-20T21:46:30-07:00,chanon chaunyu
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216838965,In feature engineering he is just pasting code without explaination. And also he cant explain in proper way,1.0,2025-09-20T16:11:04-07:00,Yash Kanchan
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216830847,All good.,4.5,2025-09-20T11:19:18-07:00,Kavya Singh
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216826913,"Er ist gut. Ich hätte mir etwas mehr Tiefe und mehr Beispiele in der Statistik gewünscht, aber das ist auch verständlich, denn es gibt noch andere wichtige Themen und Felder",4.0,2025-09-20T09:49:50-07:00,Matthias Woelki
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216783969,SUPERB!,5.0,2025-09-19T13:48:27-07:00,Nishant sirohi
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216782495,To he honest ! when i see videos and understand the whole skills need and roadmap !! so i am excited .,5.0,2025-09-19T13:17:39-07:00,Manthan Goyani
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216762983,"Yes , This is the best course for foundation if u do not know about anything about Data Analytics just go with it . Thank U",5.0,2025-09-19T08:18:25-07:00,Sakshi Dhore
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216737451,yes,5.0,2025-09-19T03:31:30-07:00,Pamela Kudzai Sai
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216736813,ok,5.0,2025-09-19T03:24:28-07:00,Anonymized User
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216735383,NA,4.0,2025-09-19T03:08:45-07:00,Himanshu
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216733733,easy to understand and very helpfull,3.5,2025-09-19T02:51:01-07:00,Abhishek Kumar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216727443,Great one,4.5,2025-09-19T01:42:23-07:00,Saranya A A
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216677839,really explanatory,4.5,2025-09-18T11:15:55-07:00,Beauty Bola Isokpehi
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216658675,great,5.0,2025-09-18T07:30:32-07:00,Rathna Sabhapathy A S
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216657567,n\a,4.5,2025-09-18T07:19:30-07:00,Radha Sharma
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216639023,Very well explained with practical example,5.0,2025-09-18T04:09:17-07:00,Rushikesh Girhe
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216637671,Easy to understand the concept,5.0,2025-09-18T03:55:24-07:00,Sayali Padrat
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216635507,very good,5.0,2025-09-18T03:32:37-07:00,Minakshi Mishra
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216624061,good,4.5,2025-09-18T01:32:44-07:00,Kamlesh kumar sharma
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216610685,I loved the introductory part. Looking forward to the next module.,5.0,2025-09-17T23:08:17-07:00,Lydiah Atiamuga
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216603883,they could have made it more better and teached about problem solving,3.0,2025-09-17T21:30:50-07:00,Pragati Devre
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216576993,Amazing course.,5.0,2025-09-17T12:04:23-07:00,Preston Hindolo Edwards
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216575027,thank you,4.0,2025-09-17T11:37:32-07:00,Ayisha K A
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216570111,nothing make the course shorter,4.5,2025-09-17T10:33:30-07:00,Harshitha H Hegde
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216566597,it is a good match for me since am starting my journey on data analysis,5.0,2025-09-17T09:49:33-07:00,Ncamiso Percy Soko
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216525283,Nice,5.0,2025-09-17T02:44:29-07:00,sanjay Patra
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216511071,yes,5.0,2025-09-17T00:21:59-07:00,Lara Tomar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216500689,superb.,5.0,2025-09-16T22:30:30-07:00,Pratham Pandey
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216493895,"Everything all right until the teacher of SQL start teaching. It feel like someone reading the script and doing unwanted thing to make video longer. Like he is saying click on this click on that and he is starting videos from home screen without opening the tool he is teaching just wasting time. Before starting the video you can setup thing and start recording.

If you want to learn Python and Statistics you can go for it otherwise all other chapter are toooo bad.",1.0,2025-09-16T20:40:47-07:00,Dibyajyoti Baruah
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216388125,very helpfull,4.0,2025-09-15T20:53:56-07:00,Jeet Kshirsagar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216379797,"The course is really awesome , everything is cover .",5.0,2025-09-15T18:09:10-07:00,Monika Dere
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216357789,its very good for me,4.5,2025-09-15T10:56:18-07:00,Aswanth k
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216343191,"Always, please update as upgradation to the tools, especially in the AI field.",5.0,2025-09-15T08:01:15-07:00,Lahu Govind Bhandarkar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216342511,it was amazing,5.0,2025-09-15T07:55:11-07:00,Esther Mgbechi Okoduwa
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216324443,amazing explanation,4.5,2025-09-15T04:56:19-07:00,Nishant Sankhla
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216298159,it is good and easy to understand each and every concepts,4.0,2025-09-15T00:19:08-07:00,Mohammed Sameer Devdurg
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216259765,great,5.0,2025-09-14T08:53:02-07:00,Arya Singh
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216248801,Awesome training skills. I hope i make the best use of this course.,5.0,2025-09-14T04:57:18-07:00,Dhruv Mehta
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216246003,Amazing so Interesting,5.0,2025-09-14T03:53:15-07:00,Ankita Awasthi
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216222963,explanation is very good,4.5,2025-09-13T14:54:02-07:00,Prince Kumar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216194507,"i get how, but not why in detail, any way good experience",4.0,2025-09-13T02:58:32-07:00,Aman Kumar Das
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216184633,"The session was a complete package, though certain topics felt a bit repetitive at times. Apart from that, I truly appreciate this course — I started with no prior knowledge, and it has greatly helped me as I pursue my journey to become a Data Analyst.",4.0,2025-09-12T22:41:27-07:00,Sudatta Roy
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216143683,good one exultant,5.0,2025-09-12T07:05:02-07:00,Pritam Dutt
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216133151,Nice articulation. Nice Explanation to a beginner in Data Analysis. Content seems to be exciting.,5.0,2025-09-12T05:01:11-07:00,Deepayan Majumder
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216131841,good,4.5,2025-09-12T04:45:51-07:00,Prasath S
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216127365,Good,4.5,2025-09-12T03:51:08-07:00,Nesamani Mathesh
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216107951,"Great Teaching, Everything is easy to understand and implement. Thank You for giving such  a content.",4.5,2025-09-12T00:03:22-07:00,Devdatt Konapure
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216097875,pyhton module could be more beginner friendly,3.0,2025-09-11T21:42:57-07:00,Sujal Rawat
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216032391,Udemy platform is a great opportunity to develop my skills . I think its a best course for beginners to advanced. Thank you Udemy.,5.0,2025-09-11T04:16:23-07:00,Vishala
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216028795,Good one .,5.0,2025-09-11T03:36:59-07:00,Subham Satapathy
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216010595,Good,5.0,2025-09-11T00:18:33-07:00,Ankit Kumar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,216009931,It is smooth and easy to grasp the concepts quickly,4.5,2025-09-11T00:11:31-07:00,Maha Lakshmi.K
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215996733,good,4.0,2025-09-10T21:29:51-07:00,Rohit Kushwaha
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215991245,"WHAT AMAZING WAY TO START THE COURSE!!! I'M EXCITED TO DIVE INTO THIS, THANK YOU FOR SHARING YOUR KNOWLEDGE.",5.0,2025-09-10T19:38:58-07:00,Cláudio da Cunha Machado
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215982209,excelente y claro,5.0,2025-09-10T15:54:36-07:00,juan hernandez
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215951199,good,5.0,2025-09-10T08:02:16-07:00,Sree Yashaswini Pulligila
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215947157,great,4.0,2025-09-10T07:22:33-07:00,Gaurav Shukla
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215913495,This Udemy data analyst course met my expectations perfectly. The curriculum was comprehensive & instructor was clear & I felt I gained valuable practical skills I can immediately apply........It really helped me to learn the skills essential for data analyst role.,5.0,2025-09-10T01:46:12-07:00,Guruprasad Shahaji
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215889543,a very good course. I learned a lot and would recommend it.,4.0,2025-09-09T21:30:40-07:00,Ankita Kumari
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215879401,"Everything is good except the dataset availability. All datasets should be available in the resource section, or at least their links should be provided. But Everything else is amazing.",4.5,2025-09-09T18:23:30-07:00,Abhishek Kumar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215866393,Rate of speech,3.0,2025-09-09T13:21:38-07:00,Himanshu Vats
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215860061,good,5.0,2025-09-09T11:48:21-07:00,Neeraj Goel
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215831395,"This course is the best base platform for data analytics journey. Along with this if you practice and learn from different sources , you will never comment negative about this course. What common students and greedy people think that in 3000 rupees you will get so much detailed and 90 hours long content that it would be enough to get a job. The content is worth around 50k to 1 lakh if you join an institution. The creator of this course is also ultimately wants earn money like the students want to earn money . Don't expect soo much in this corporate capitalistic  world.",5.0,2025-09-09T06:30:01-07:00,Aditya Gahlout
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215829551,Very well explained all the topics,5.0,2025-09-09T06:11:37-07:00,Pradeep Singh
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215822265,"This is not python beginner friendly, If I hadn't read a book about python I would have been lost. like he doesn't tell us when or why we use commas,parenthesis, apostrophe and they rest. but if you give it time and practice you'll slowly start to get it",4.0,2025-09-09T04:53:56-07:00,Vower
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215815641,yes it was a good watch,4.5,2025-09-09T03:47:46-07:00,Adeyoyin oluwarotimi Ayoola
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215761709,Yes as I am right now looking for Data Analyst Role,5.0,2025-09-08T15:13:41-07:00,Rajanibala Shah
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215731899,good,5.0,2025-09-08T08:12:56-07:00,Rahulprasath
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215690765,yes absolutely.,5.0,2025-09-08T01:03:14-07:00,Soumili Ghosh
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215679401,The best,5.0,2025-09-07T23:02:59-07:00,Yash Sharma
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215674653,I,4.5,2025-09-07T22:00:25-07:00,Abhishek shrivastava
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215673251,good,5.0,2025-09-07T21:38:25-07:00,Pavitrapramod Naik
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215589519,"The whole course lacks many things , it lacks in depth knowledge, clearance about topics itself is not clear, some missing concepts, no point to point understanding, many mistakes. I really expected much from this course since i have been following Krish sir on youtube for a long time. The quality content was not delivered.",2.0,2025-09-06T06:59:51-07:00,Aryan Garg
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215568367,Engaging Content!!!,4.0,2025-09-05T21:36:04-07:00,Emmanuel Karuturi
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215526993,Till now it is good,5.0,2025-09-05T06:28:37-07:00,Polu Vardhan
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215486661,if Explain extra then it would be more beneficial,3.0,2025-09-04T21:44:16-07:00,Mohammad Ali
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215452093,"It would be nice if some body answer the questions of the course after months, and provide the right resources for the simultan training.",3.0,2025-09-04T09:46:53-07:00,Maryam Farjamfar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215446905,So far this is a great course. Topics look very interesting. Excited to learn.,5.0,2025-09-04T08:39:46-07:00,Mark Kirby
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215429793,you explaining everything in detail,5.0,2025-09-04T05:26:49-07:00,Askar Pattukuth
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215373959,good,4.0,2025-09-03T15:37:12-07:00,Raushan Kumar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215345503,It was good I didn't expect that it will have so many coding languages,5.0,2025-09-03T08:29:23-07:00,Khulekani Mafuleka
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215333971,"Amazing Course
The trainer teaches in detail and it covers everything.",5.0,2025-09-03T06:31:43-07:00,J. Lawrence Pereira
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215329243,"This course is shit. Everything he says is different to what I see onscreen. He goes too fast, does not explain anything at all, simply expects you to copy what he does.",1.0,2025-09-03T05:45:15-07:00,Bernat Navarro
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215320291,i loved it,5.0,2025-09-03T04:08:17-07:00,Tadishetty Naren
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215298033,"It was easy and straight-forward, i prayed after that session. Hoping to enjoy and totally grasp the next",4.5,2025-09-03T00:25:07-07:00,Uti Andi
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215287021,yes,3.0,2025-09-02T22:33:02-07:00,Anupa Gouda
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215230309,explanation is too good,4.5,2025-09-02T06:52:11-07:00,Ravi Singh
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215224281,first i would like to say thank you for the course i enrolled well knowned institute but faculty was not good but this course made easy to learn specially SQL.,5.0,2025-09-02T05:49:00-07:00,Aayush goswami
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215222211,Good mentor explaining clearly,4.0,2025-09-02T05:26:13-07:00,Mohammed Yakub Pasha
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215176201,"its not bad but based on some other courses that use best practices when analyzing data or making dashboards, i've realized this course is lacking a bit.",3.5,2025-09-01T20:23:57-07:00,Alex r
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215111945,i really enjoyed the video,5.0,2025-09-01T03:17:59-07:00,Presley Humphrey John
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215083139,"Güzel başlangış, detaylı açıklama.",5.0,2025-08-31T21:27:08-07:00,Yeter Karacadag
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215073473,"Way too technical, not for beginners at all. Also spoke too fast, which makes it harder to understand. Missed my window for a refund, but feel disappointed.",1.0,2025-08-31T17:22:44-07:00,Luis Fernando Cervantes Ruiz
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215060975,very good,5.0,2025-08-31T10:59:00-07:00,Abhishek Bharati
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215013221,good,4.5,2025-08-30T14:41:11-07:00,Dinesh Chintada
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215012795,Excellent,5.0,2025-08-30T14:25:49-07:00,Rohit
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,215006225,"yes,it helps me lot to make a better understanding about the topic .",5.0,2025-08-30T11:17:15-07:00,Vishal Kumar
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214954671,doubt section should be added to the lectures,4.5,2025-08-29T12:46:17-07:00,Yash Yadav
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214914539,"This was the first time someone explained the Data Analyst Role so clearly, the roadmap, the skills, and knowledge that a Data Analyst must possess. I am positively looking forward to learning a lot from this course.",4.5,2025-08-29T03:59:36-07:00,ANJALI CHOUDHARY
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214904559,Excellent,4.5,2025-08-29T02:02:30-07:00,RATLAVATH RAVI NAYAK
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214876205,Content is really good.,4.5,2025-08-28T19:10:29-07:00,Naoman Daulatabad
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214876145,good,1.0,2025-08-28T19:08:57-07:00,Udemy User
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214861489,nan,5.0,2025-08-28T13:25:54-07:00,Andos
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214832187,good introduction,5.0,2025-08-28T07:10:32-07:00,Jim Matheny
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214820195,This is a good and detailed introduction.,4.0,2025-08-28T05:02:10-07:00,Phinees Talla Nouho
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214704477,Good,5.0,2025-08-27T01:30:32-07:00,Ibrar Hussain
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214661437,It was easy to understand,4.0,2025-08-26T12:07:53-07:00,Abhishek Chandele
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214656665,all over good experience,5.0,2025-08-26T11:02:22-07:00,Yashmi Vasani
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214643813,"I enjoyed it, thanks.",4.0,2025-08-26T08:21:57-07:00,Adeka John
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214630779,you are amazing sir. Respect....,5.0,2025-08-26T06:04:51-07:00,suryavhi das
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214624329,woow..,4.0,2025-08-26T04:54:32-07:00,Hassan Haleem
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214616781,"Mismatch in data provided in the excel files, which causes misalignment with the video lectures and the data",3.0,2025-08-26T03:30:50-07:00,Ayush Verma
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214610317,yes perfect,4.0,2025-08-26T02:26:07-07:00,Shubham
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214609253,it's helpful especially for those who want to learn things slowly.. the tutor is super good,5.0,2025-08-26T02:15:17-07:00,Aron Wilson
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214606093,simple step by step explanation till now.,5.0,2025-08-26T01:41:41-07:00,Amit Garain
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214593437,Great!,5.0,2025-08-25T23:29:35-07:00,Amit Bolli
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214591929,"good content , really useful topics that lead to achieve the job",5.0,2025-08-25T23:13:01-07:00,Anonymized User
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214533213,Yes this course is very helpful for me as I have chosen the data science track in my college,4.5,2025-08-25T07:29:49-07:00,Rutuja Rajkumar Dere
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214530339,"question description is little shorter for the assignments. it would be better if questions are displayed in detailed. Other than that, teaching ,examples, questions in the assignments are cool! if topics are explained theoretically , it would be great for freshers during interviews or provide a notes for every topic explained with examples",4.5,2025-08-25T07:00:09-07:00,Ch Srihitha
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214484837,Great! 👍,5.0,2025-08-24T23:00:20-07:00,Soumya Ranjan Sahoo
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214483497,ok,5.0,2025-08-24T22:43:34-07:00,Sona Mondal
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214482711,Good for understatnding data analytics,5.0,2025-08-24T22:32:45-07:00,Sandeep E
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214438747,good,5.0,2025-08-24T05:02:57-07:00,Udemy User
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214435061,it was good to understand the basics about the data science,4.5,2025-08-24T03:36:20-07:00,Chirag Mittal
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214431703,Great,4.0,2025-08-24T02:13:06-07:00,Arshjot Kaur
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214414007,Very insightful so far,4.5,2025-08-23T16:56:14-07:00,Chinedu D Okerekeocha
Complete Data Analyst Bootcamp From Basics To Advanced,6074041,214413885,Really great Professor! I got the gist of everything a Data Analyst does at work and the day-to-day interactions with different people on the Data Science Project.,4.5,2025-08-23T16:49:31-07:00,Miguel Doss
