course_name,course_id,review_id,content,rating,created,user_name
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,210680391,Great course.,5.0,2025-07-12T06:48:27-07:00,Dhinesh A M
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,210524675,Excellent explanation !!!,4.5,2025-07-10T07:36:09-07:00,Purnachandra Nayak
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,209863019,good,5.0,2025-07-02T19:07:45-07:00,Mahadev Bag
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,209785933,The way of teaching is good. Krish Naik Sir always starts the topic with the basics. That's something every student wants,5.0,2025-07-02T00:59:29-07:00,Sunny Somnath Kandu
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,209364007,"code editor must be zoomed for some videos, and some mini projects should be added.",4.0,2025-06-27T07:25:34-07:00,Awadhesh Gupta
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,209019883,"Krish sir more than a good instructor he is a very good person . 
doing great job taking so many students ahead , giving good skills . 
very happy.
I'm myself a professor and I apply sirs learnings to teach students.",5.0,2025-06-24T06:47:26-07:00,Divesh Jadhwani
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,208740973,All contents are useful & Informative,4.5,2025-06-21T00:15:37-07:00,JAVED AYMAT HUSEN SHAIKH
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,207549281,Good job,4.5,2025-06-08T00:07:58-07:00,Victor Williams
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,207222479,Very helpful and able to learn something new,4.0,2025-06-03T21:37:09-07:00,Pushpakanti Duari
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,207029047,This is the best lecture that I have ever taken in online course.,4.0,2025-06-01T23:10:45-07:00,DONG CHUL LEE
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,206618665,Amazing. I am enjoying the journey.,5.0,2025-05-27T23:19:00-07:00,Rajnish kumar
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,206503445,It is nice explanation,5.0,2025-05-26T22:10:54-07:00,Mrudurajsinh Chudasama
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,206208153,nice course but should have added more projects,5.0,2025-05-23T01:17:17-07:00,Rupesh Mahar
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205915867,"the object detection section in this course is not clear to understand, he taught the yolov11 like someone who already know, we are begginer,we do not know about how to use google collab, but he taught like the students knows everything.",1.0,2025-05-20T06:51:21-07:00,Piyush Mohanty
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205798523,"The Ultimate Data Science Boot camp offers a valuable learning experience, particularly for those interested in Computer Vision. As a student of the program, I found the course materials to be well-structured and engaging. A significant strength of the boot camp is the instructor, Monal, who is highly effective. His use of wonderful real-world scenarios truly brought the concepts to life and enhanced understanding. Overall, this course appears to be a good pathway to gain familiarity and competence in the field of Computer Vision.",4.5,2025-05-19T05:18:07-07:00,Naveenraj Ramalingam
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205599945,"Very nice teaching, easy yo understand",5.0,2025-05-16T07:09:47-07:00,Prabhat k mishra
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205465731,"Highly recommended to everyone interested in Deep Learning. Krish, Monal and Paul are exceptional mentors. Thank you guys",5.0,2025-05-15T00:16:48-07:00,Fetinue etame
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205284103,Good 💯😊 really useful,4.0,2025-05-13T06:04:48-07:00,Husain Ahamed
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205112241,thankyouu sirrr,5.0,2025-05-11T09:27:49-07:00,Vansh Khanna
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205083557,Good Course to get hands on experience on All basic Computer vision concepts,5.0,2025-05-10T21:06:08-07:00,Bahadursha A V L Sainadh
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205068831,very good,5.0,2025-05-10T11:17:27-07:00,rupesh bhagat
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205064219,very excited to begin with this at 50...wish me luck,5.0,2025-05-10T09:20:01-07:00,Vinay Tripathi
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205063195,I am learning Machine Learning and I took this course as a logical next step in my choice of courses to advance my knowledge of Deep Learning and Computer Vision.,5.0,2025-05-10T08:53:52-07:00,Vijay Kolluru
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062999,Good,5.0,2025-05-10T08:49:17-07:00,Chanakya
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062855,The course was excellent. Each session was resourceful and impactful,5.0,2025-05-10T08:45:57-07:00,Yohannes
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062845,Course is very good and informative.,5.0,2025-05-10T08:45:44-07:00,Prince Garg
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062743,Thank you for the great collection of lectures,5.0,2025-05-10T08:43:48-07:00,Augustine Madumere
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062719,This was a free giveaway announced midway of a different course by the KNA. The course content looks to be of good quality and competent. They have Monal Kumar who teaches really well and is extremely patient. We are blessed to have an amazing instructor in this introductory journey into learning python-based real-world applications. Thank you!,4.5,2025-05-10T08:43:02-07:00,Vivek ShEshAdri
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062711,This course is very useful,5.0,2025-05-10T08:42:49-07:00,Bindesh Kumar chauhan
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062703,"This course is really awesome !! Happy Learning 

Must course for computer vision",5.0,2025-05-10T08:42:44-07:00,Bhaskar Saini
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062679,.,5.0,2025-05-10T08:42:25-07:00,Surajkumar
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062675,Detailed level course!!,5.0,2025-05-10T08:42:14-07:00,Sujita .
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062667,Very nicely explained.,5.0,2025-05-10T08:42:11-07:00,Prashant Annigeri
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062671,"This is an amazing course, I have seen in long time, hopefully it would be wonderful journey all together. Exciting it must be knowledgeable. Thanks for sharing.",5.0,2025-05-10T08:42:11-07:00,Divakar Kaushik
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062659,Nice course on computer vision,5.0,2025-05-10T08:42:08-07:00,Sunil Bagul
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062647,good course,5.0,2025-05-10T08:42:04-07:00,Ankush sarpal
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062641,"Nice Explanation, good Course",5.0,2025-05-10T08:42:01-07:00,Bhargav balineni
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062629,Absolutely Good,5.0,2025-05-10T08:41:55-07:00,Shilpa
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062623,Very Good course,5.0,2025-05-10T08:41:52-07:00,Praveen Joshi
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062621,Great content and great mentors,5.0,2025-05-10T08:41:51-07:00,Alok Anand
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062613,very amazing course,5.0,2025-05-10T08:41:50-07:00,Sangram Sahu
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062609,Very detail oriented  and all the mentors are  expert in the subject matter and their way of teaching is exceptional,5.0,2025-05-10T08:41:49-07:00,Divyesh Bhatt
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062605,Great Curse,4.5,2025-05-10T08:41:45-07:00,Abhishek Mishra
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062603,Awesome,5.0,2025-05-10T08:41:44-07:00,Arunkumar Ravichandran
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062593,Best course available in Udemy on computer vision,5.0,2025-05-10T08:41:40-07:00,Anantha Sr
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062591,"Great course, I have took classes from all the 3 mentors and can vouch for them to be the best in business.",5.0,2025-05-10T08:41:39-07:00,Jamadagni Kotamsetty
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062583,"Awesome course , use to upgrade your skills",5.0,2025-05-10T08:41:38-07:00,Md Istiyak
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062585,"Amazing Course, thank you very much Krish Sir, thank you very much Monal Sir and thank you very much Paul Sir",5.0,2025-05-10T08:41:38-07:00,Shiv Saraswat
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062567,"Thank You Monal Sir, Krish Sir 
you guys are Real GURUs",5.0,2025-05-10T08:41:29-07:00,Sajesh Morje
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062565,Best teaching by all the mentors,5.0,2025-05-10T08:41:27-07:00,Pankaj
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062551,"This course is well-structured and easy to understand, with in-depth explanations and straightforward implementation of concepts. 

Thanks for all the effort you put here!",5.0,2025-05-10T08:41:21-07:00,Rahul Mittal
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062539,thank for giving this course,5.0,2025-05-10T08:41:14-07:00,Dhanunjay
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062537,"This course exceeded my expectations in every way. The content was thoughtfully structured, blending theory with hands-on practice to ensure deep understanding. The instructor explained complex concepts clearly and made them approachable, even for challenging topics like neural networks and image processing. The real-world applications and projects were particularly impressive, helping me gain both confidence and practical skills. I highly recommend this course to anyone looking to build a strong foundation in computer vision.",5.0,2025-05-10T08:41:14-07:00,Anil Patidar
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062531,Great course!,5.0,2025-05-10T08:41:12-07:00,Debanjan Mani
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062519,"excellent course ,I have already enrolled for another course ,Krish ,monal sir teaching os outstanding .",5.0,2025-05-10T08:41:07-07:00,Rohan Kr. Mukherjee
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062517,"AWESOME Job, Krish, Monal and Team.   Excellent material. Would recommend every one.",5.0,2025-05-10T08:41:06-07:00,Byju Nambidiyattil Govindan
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062515,Good,5.0,2025-05-10T08:41:05-07:00,Dinesh
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062513,Really amazing depth of knowledge.,5.0,2025-05-10T08:41:03-07:00,Vathsala Sivapalan
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062501,Amazing course. Every thing is from scratch to Advance,5.0,2025-05-10T08:40:59-07:00,Mohammad Azam
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062503,It is super,5.0,2025-05-10T08:40:59-07:00,Shyam Kishor
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062497,Excellent topic and explanation,5.0,2025-05-10T08:40:56-07:00,Prabhat Roy
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062495,its good bro,5.0,2025-05-10T08:40:53-07:00,Vamsi
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062483,Thanks a Lot Krish and Monal,5.0,2025-05-10T08:40:43-07:00,Bharath Surendra
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062453,excellent,4.5,2025-05-10T08:40:19-07:00,Srinivas Dasari
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062451,good,5.0,2025-05-10T08:40:15-07:00,Kamaldeep
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062431,"It's awesome, the explanation is simple & clear, easy to understand.",5.0,2025-05-10T08:39:56-07:00,Samsul Alom Laskar
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062405,Good Information for learning the Computer Vision,5.0,2025-05-10T08:39:37-07:00,Lova Raju
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062397,"✅ Teaches both TensorFlow and PyTorch, so you can use either. ✅ Includes real-world projects to help you learn by doing. ✅ Uses pre-trained models like ResNet and VGG, so you don’t have to build everything from scratch.",5.0,2025-05-10T08:39:29-07:00,vidyasagar mekapothula
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062381,very  good,5.0,2025-05-10T08:39:22-07:00,ANITHA DSILVA
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062327,Really liked the course and content provided ..Learned so many topics in Computer vision.  Its a recommandable course to everyone.,5.0,2025-05-10T08:38:47-07:00,Mahesh Sanika
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062319,This Computer Vision Bootcamp is truly comprehensive! The trainer effectively covers everything from basic CNN concepts to advanced object detection models using both PyTorch and TensorFlow. Highly recommended for anyone looking for a complete understanding of computer vision.,5.0,2025-05-10T08:38:38-07:00,Karan Manchanda
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062321,Amazing,5.0,2025-05-10T08:38:38-07:00,Vishal Tiwary
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062315,this is just great course! the tutors are amazing!,5.0,2025-05-10T08:38:36-07:00,Nandan Das
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062313,Fantastic,5.0,2025-05-10T08:38:34-07:00,Avanish Srihari Baje
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062305,Great course,5.0,2025-05-10T08:38:33-07:00,Shubham Kharat
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062291,Very insightful course,5.0,2025-05-10T08:38:18-07:00,Udemy User
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062285,One of the best course! Thank you so much,5.0,2025-05-10T08:38:15-07:00,Supriya Kadbhane
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062279,Excellent course. Topics have been beautifully explained. All the mentors are very good.,5.0,2025-05-10T08:38:11-07:00,Heartine Lazar
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062269,HIGHLY ENRICHED CONTENT... LOVED IT,5.0,2025-05-10T08:38:07-07:00,Bitan Basak
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062263,thank you so much for this opportunity,5.0,2025-05-10T08:38:01-07:00,Kishor Giri
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062231,Overall a nice detailed course to boost your knowledge in CV,5.0,2025-05-10T08:37:44-07:00,Mohit Basantani
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062227,overall course would be nice,5.0,2025-05-10T08:37:43-07:00,THIRUGNANAM T
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062223,course is very very good .Thank you so much,4.5,2025-05-10T08:37:39-07:00,Prem Sepuri
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062219,best,5.0,2025-05-10T08:37:38-07:00,Omkar Mhatre
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062215,"Excellent course! Thanks, Monal sir.",5.0,2025-05-10T08:37:37-07:00,Amandeep Sonewane
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062209,great teaching,5.0,2025-05-10T08:37:32-07:00,Ravi Kumar
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062199,"Its good for NLP , Computer Vision",5.0,2025-05-10T08:37:28-07:00,Milan Moreshwar Mohurle
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062191,Thank you for the course !,5.0,2025-05-10T08:37:22-07:00,Vishal Singh Chauhan
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062187,Great Course. Explained on nice pace.,5.0,2025-05-10T08:37:21-07:00,Bindhyesh Mani Tripathi
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062183,"Insightful course, thank you to Krish Sir, Monal Sir and Paul Sir; for making this course and put the concept in easiest way.",5.0,2025-05-10T08:37:18-07:00,Nishant Modi
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062181,One of the best course on Computer Vision,5.0,2025-05-10T08:37:17-07:00,Rahul Aggarwal
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062171,"This the best Computer Vision course in Udemy, It have more advanced concepts, I like this course very much.",5.0,2025-05-10T08:37:15-07:00,Ponraviraj M
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062169,Extremely Detailed with Extended Coverage of Subtopics to Maximise Understanding.,5.0,2025-05-10T08:37:14-07:00,Alan Christy
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062143,Wonderful content,5.0,2025-05-10T08:37:05-07:00,Sivakumaran shanmuga
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062139,Very Good Course!!,5.0,2025-05-10T08:37:04-07:00,Nagaraj
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062135,Amazing course,5.0,2025-05-10T08:37:03-07:00,Vivekanand Krishnaprasad Pandey
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062129,"This course is really very awesome, I am the student of all three mentors and all the mentors teaches very well. but the way Monal teaches, even the non tech guy can understand very well. I will recommend if any one want to learn Computer Vision, this course is must go.",5.0,2025-05-10T08:37:00-07:00,Rajan Kumar
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062123,Really appreciate you sharing this great knowledge,5.0,2025-05-10T08:36:57-07:00,Raunak ali
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062119,Best course under this price range,5.0,2025-05-10T08:36:54-07:00,Malleshgopi
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062091,Very good course,5.0,2025-05-10T08:36:48-07:00,Harika Desu
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062093,Great course,5.0,2025-05-10T08:36:48-07:00,Alladi Akshay Kumar
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062077,Excellent one,5.0,2025-05-10T08:36:44-07:00,Krishnakumar S
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062061,great course,5.0,2025-05-10T08:36:35-07:00,Stanley George
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062055,Thank you monal,5.0,2025-05-10T08:36:31-07:00,Nagendra Vinay R
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062053,Great lecture,5.0,2025-05-10T08:36:28-07:00,Rohini verma
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062039,Excellent course,5.0,2025-05-10T08:36:15-07:00,Navester c
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062033,Excellent,5.0,2025-05-10T08:36:11-07:00,Jude Arun
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062029,Teachers are good,5.0,2025-05-10T08:36:03-07:00,Yogesh Sharma
Complete Computer Vision Bootcamp With PyTorch & Tensorflow,6278133,205062025,"Really happy to see this course for free, Thank you!!",5.0,2025-05-10T08:36:01-07:00,Akshara K B
