course_name,course_id,review_id,content,rating,created,user_name
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225531051,Good  job !,5.0,2026-01-01T07:53:27-08:00,Rakesh Kumar
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225479219,"Please add Agentic RAG, Retry- RAG, MCP with RAG sections.",5.0,2025-12-31T07:19:42-08:00,Priyam Tiwari
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225428459,It's great content and I'm very happy with what I've learned so far.,5.0,2025-12-30T19:01:17-08:00,Christian España
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225218893,"Excellent. Course. Step by Step Explanation. Very thorough. Shows the experience of the trainer and the knowledge he has accumulated to prepare this training and made it available and easy so that everyone to understand. 
For ex: I was using ChromaDB in my organization. However, I didn't know that there is something called as ""Vector Store"" was existing and we were also having Vector DB's. These are all some important architectural decisions and I have to thank the trainer for this thorough explanation covering all the minute details. !!!",5.0,2025-12-28T19:56:11-08:00,Skugan
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225195097,Clear explanation about the concepts and includes different scenarios to demonstrate the functionality,5.0,2025-12-28T08:51:58-08:00,Sampath Pulukurthi
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225178705,"Amazing content. Just that the library ""Langchain"" has updated a lot recently and few import statements are deprecated.",5.0,2025-12-28T02:41:07-08:00,Kunal Shah
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225171741,.,4.5,2025-12-27T23:31:32-08:00,Ravi Kant Garg
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225123729,I am in good place for learning,5.0,2025-12-26T23:29:05-08:00,Ravi Chandana
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225096187,Even though he has an accent he is easy to understand.,5.0,2025-12-26T10:22:37-08:00,Kip Petzold
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,225087539,I like to-the-point explanations so far. Proper clarity in communicating the concepts.,5.0,2025-12-26T08:13:15-08:00,Kalathil Ajay Menon
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,224929623,"Very advanced and deep course about RAG and Agents AI
Good explanations and plenty of advanced topics are covered. The tutor has talent for sure.

But I agree with other reviewers that the final project could be more advanced and more practical after all topics were discussed during the course.",5.0,2025-12-24T02:22:06-08:00,Roman Ilkiv
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,224443861,good.,5.0,2025-12-18T01:37:24-08:00,Abdulrehman
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,224422521,great!!,5.0,2025-12-17T21:31:21-08:00,Sagar Lokare
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,224084445,"The course is comprehensive and goes through many useful topics. However, if you have a few years of experience you will get bored very easily. It is very repetitive and the instructors spends a lot of time on unnecessary coding copying and pasting it from chatGPT. I can also tell if you are an absolute beginner then you won't be able to follow because the instructor skips explaining many things. I play it on 2X and keep skipping some parts of the videos to skip the repetitions, while at the same time I have to go to search for some important topics which were brought up and not explained enough in the videos. Overall I would say it is a good course, but with some tuning and thorough preparation it could have been much better.",3.0,2025-12-14T05:47:02-08:00,Ayman Abdelwahed
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,224079825,Great explanation,5.0,2025-12-14T03:55:58-08:00,Anonymized User
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,224079691,"no conistency in teaching, looks more like copy paste",1.5,2025-12-14T03:52:56-08:00,Peddinti Rohith Vara Prasad
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223715717,K,4.5,2025-12-09T10:26:46-08:00,Dhamodaran PM
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223648679,Augmentation part is not very clear,3.0,2025-12-08T22:02:14-08:00,Umashankar Jedgule
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223642187,The code is not shared. There are better courses on Udemy for RAG and AI agents (of Ed Donner) which I took who shared the code for all the courses. You don't have to go through the hassle of typing in the code by yourself.,1.0,2025-12-08T20:28:26-08:00,Snehal Gandham
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223631183,very well explained,5.0,2025-12-08T16:29:52-08:00,Amit Sharma
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223495835,good,5.0,2025-12-06T22:29:53-08:00,Mohammed Swalleh
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223482271,Great content and a lot more than just RAGs.,5.0,2025-12-06T12:54:36-08:00,Heber Rodriguez
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223261767,Very clear explanation,4.5,2025-12-03T18:38:19-08:00,Sai Sushma Dande
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223163361,everything is explained clearly,5.0,2025-12-02T19:52:39-08:00,Lwando Nkuzo
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223110513,"Course is very outdated, there is no github repo, explanations are sometimes a complete mess.

Don't recommend.",3.0,2025-12-02T06:09:19-08:00,António Belard
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223096617,Me está gustando mucho,5.0,2025-12-02T03:43:30-08:00,Joaquín Herrero Pintado
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,223030457,Pretty good information and the instructor is very good....,5.0,2025-12-01T11:49:41-08:00,Manuel Castro
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222826199,Accent is too hard to understand. It is a learning distraction.,2.0,2025-11-28T16:39:07-08:00,Phillip Crews
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222731257,you just repeat the same concept again and again.,1.0,2025-11-27T15:18:14-08:00,Henok Mengistu
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222719423,"Super Course , Thanks a lot Krish sir !!",5.0,2025-11-27T10:48:26-08:00,Soham Kshirsagar
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222650049,It could be better if we don’t just read through definition,3.0,2025-11-26T21:17:40-08:00,Sumit Kr Singh
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222320751,Great,5.0,2025-11-23T16:55:00-08:00,Matthew Wright
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222300707,noice,4.5,2025-11-23T07:27:11-08:00,Rachit Goyal
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222292711,It's good understanding,4.0,2025-11-23T04:44:46-08:00,Rajat kumar Gupta
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222274327,nice,5.0,2025-11-22T20:23:58-08:00,Ravindra Nath Thakur
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222247291,Detailed Course....well explained,4.0,2025-11-22T05:49:17-08:00,Ramakrishnasai Wuppalapati
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222202407,"This course is very well prepared. Its content shows very well through examples what the Langchain platform was designed for, what the use cases are, and how to practically use its capabilities. Additionally, the course author provides well-prepared training materials - in the form of PDFs and links to code. The code examples are presented and discussed in a very detailed and clear manner. I recommend it.",5.0,2025-11-21T09:23:13-08:00,Piotrek
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222159293,"the course is good, and well explained, in detail. It's worth the pay for all the value",5.0,2025-11-21T00:28:08-08:00,Dhanush C P
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,222091903,Good course. Make sure to build more projects on your own.,5.0,2025-11-20T05:57:54-08:00,Vikas C C
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,221986609,good,5.0,2025-11-19T04:48:15-08:00,Tarik LARBI
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,221853767,awesome course...loving it,4.0,2025-11-17T21:15:34-08:00,Kapil Oliveti
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,221794731,neo4j section is not that good,3.5,2025-11-17T05:01:37-08:00,Chinni Venkatesh Grandhi
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,221716603,"Clear explanation and practical coverage. Again, would say ""The best one on Udemy""",5.0,2025-11-16T07:08:54-08:00,Ravi Bassi
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,221706901,nice learning,5.0,2025-11-16T03:25:54-08:00,Ashwani Shukla
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,221653969,good,5.0,2025-11-14T23:40:43-08:00,Krishna Shree GK
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,221520051,"Amazing course. I feel like I am a near expert in RAG and Agentic AI. Enjoyed the course and how its laid out logically into multiple sections increasing in complexity as we go down the line. Initially I felt the way code was being typed during the course in the session was a bit distracting. However, that style of teaching grew on me. I especially like how the concept was explained first before jumping into coding and feel that concept + coding was very appropriate to not just be stuck in concept presentation but also forces you to be hands on. Amazing job by the instructor and feels like he really put all his effort into this. Simply amazing!",4.5,2025-11-13T07:49:36-08:00,Hirakant Shet
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,221019475,Amazing course !!,5.0,2025-11-07T22:29:51-08:00,Aayush Sinha
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220968267,Its Nice,5.0,2025-11-07T05:16:05-08:00,Gurava Reddy
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220876987,Useful course content. Krish rocks as always.,5.0,2025-11-06T06:34:33-08:00,Chandan Kumar Mishra
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220686891,"Topic are nicely chosen, however they are presented in chaotic manner. Especially, I don't like lack of structure in the presented notebooks.",2.0,2025-11-04T10:32:25-08:00,Bartosz Szóstak
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220680919,amazing course. i loved it,5.0,2025-11-04T09:14:37-08:00,Suman Singla
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220660571,very good,5.0,2025-11-04T05:39:22-08:00,Padmaraju
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220519369,Excellent Course. The way things being articulated and the technical knowledge over the subject is extraordinary. Thank you Krish!!!!,5.0,2025-11-02T23:05:56-08:00,Sandeep Mudaliar
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220469397,"Really good course but he end-to-end project at the end is too simple, there are far more advanced concepts in this course which should have been implemented at the end of the course. I do really miss performance tracking, as there are different kinds of chunking methods and search techniques and I still don't know how to decide what to use. I can implement them, but there is no metric which would indicate which one to pick for a specific scenario. Krish, please upload a video about this topic. Thank you",4.5,2025-11-02T02:22:44-08:00,Richard Holzhofer
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220461881,Amazing course,5.0,2025-11-01T23:45:03-07:00,Masthan Saheb
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220460839,Wonderful explanation and kickstart to the course,5.0,2025-11-01T23:11:04-07:00,R.Gajendran
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220184435,MaşaAllah like Zakir Naik,5.0,2025-10-29T11:55:22-07:00,Ömer Panay
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,220151533,👌🏻👌🏻,5.0,2025-10-29T06:12:48-07:00,Thomas Farrier
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219941561,Very thorough and in depth course on LanGraph.  Very good explanations of the features of LangGraph that are missing in other courses.,5.0,2025-10-27T08:29:10-07:00,Yonathan Seleshi
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219811793,"This course is essentially a collection of copy-pasted code from ChatGPT, read aloud with no meaningful explanation. The instructor does not teach; he just narrates.
-  The content is overwhelmingly copy-pasted, primarily from ChatGPT. The instructor makes a promise to ""explain later,"" but this explanation never materializes. Instead, he just reads the code aloud.
- The instructor is completely unresponsive to student questions.
- The code is often outdated, forcing you to search for answers elsewhere.",1.0,2025-10-25T14:58:35-07:00,Stack Geek
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219804331,"Very good, nicely explained",4.5,2025-10-25T11:04:37-07:00,Shashank Srivastava
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219584801,"To me it was a good start ,and a very good initial explanation about RAG.",5.0,2025-10-22T20:08:51-07:00,Jivan Miranda Rodriguez
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219584633,"amazing courses, clear explanation from mentor, thanks",5.0,2025-10-22T20:04:34-07:00,Muhammad Saman
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219563635,"Your RAG Bootcamp on LangChain, LangGraph, and LangSmith is truly exceptional — the way you simplify complex concepts while maintaining technical depth is impressive. The course stands out for its clear structure, real-world implementation insights, and practical demonstrations of end-to-end RAG workflows with tracing and evaluation. It’s one of the most comprehensive and well-delivered trainings I’ve come across, blending clarity, depth, and hands-on learning beautifully. Excellent work and thank you for creating such high-quality, impactful content!",5.0,2025-10-22T12:11:08-07:00,Santosh Kumar Patro
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219562337,good so far.  great teacher,5.0,2025-10-22T11:51:12-07:00,Mordecai Brown
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219525597,Very detailed explanation.,5.0,2025-10-22T04:26:20-07:00,Mohua Saha
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219274409,very good,5.0,2025-10-19T02:17:40-07:00,Akash Doble
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,219154479,good,5.0,2025-10-17T01:35:45-07:00,TAMIL MECH
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218984621,Super Explanation of each part,5.0,2025-10-15T06:12:16-07:00,Praveen Kumar
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218908637,going good,5.0,2025-10-14T11:25:36-07:00,Shashank Vishwakarma
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218757115,"The course has a good mix and coverage of the requires concepts, I felt that it is more suited for beginners. The videos could be shortened and repetition can be avoided. It'd be better to include some advanced use cases.",3.0,2025-10-13T02:45:22-07:00,Ravi Kumar Srirangam
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218471853,MORE THEORTICAL,2.5,2025-10-09T03:45:55-07:00,Kavya .
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218380757,"the concepts and explained well in detail.
I'm enjoying the learning journey",5.0,2025-10-08T06:23:08-07:00,Amreen
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218328775,"Thoroughly engaging, you dont realize how  deep you have gotten in the course",5.0,2025-10-07T20:38:25-07:00,shankarViswanath
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218303975,very good explanation with the help of live coding in vscode . thank you krish keep up the excellent work.,4.0,2025-10-07T10:35:58-07:00,ENAMADUGU ANEESH REDDY
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218265747,"A good explanation of concepts, covering both theoretical and practical implementations. As usual, a good delivery of the course by Krish Naik.",4.5,2025-10-07T03:29:28-07:00,Nagamohan Koganti
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218083795,"This course offers a solid foundation in building intelligent RAG systems using the LangChain ecosystem. While it covers everything from traditional pipelines to advanced agentic workflows with LangGraph and LangSmith, I found that some sections dive so deeply into technical detail that it can occasionally affect engagement",3.5,2025-10-05T00:17:10-07:00,Shelke Avinash
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218075929,"muy claro, gracias",5.0,2025-10-04T19:30:48-07:00,Maximiliano Tejerina
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218055859,"The course is good but some courses doesn't have the Jupyter notebook attached. Despite many people asking for the GitHub repo, the instructor doesn't share it.",3.5,2025-10-04T08:02:05-07:00,Ecem Dalgic
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,218028501,Excellent !,5.0,2025-10-03T18:52:54-07:00,Ravi Pujar .
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217986861,Copy paste of comments from chatgbt as print statements is not very good practice...,3.0,2025-10-03T05:41:54-07:00,Petras Vestartas
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217952125,very nice,5.0,2025-10-02T21:56:35-07:00,Royale
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217871927,Nice!,5.0,2025-10-01T22:18:35-07:00,Dr. Rupesh Kumar Sinha
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217836461,last sections are too slow and over explaining the basics.,5.0,2025-10-01T09:47:00-07:00,Ratheesh Raveendran
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217778157,Very Good,5.0,2025-09-30T20:52:57-07:00,Supriya Kundu
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217718705,Very nice explanation.,4.0,2025-09-30T06:30:39-07:00,Keerthana Kumari
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217684297,excellent course,5.0,2025-09-30T00:56:39-07:00,Thrisha Kadiyala
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217596865,Very very detailed explanation one can give to anyone. U are really talented. Thanks,5.0,2025-09-29T05:41:36-07:00,Sowmeya Rajendran
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217588339,yes,4.0,2025-09-29T04:19:39-07:00,Hashir Mahmood
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217574445,good,5.0,2025-09-29T02:10:04-07:00,Anurag Yadav
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217461617,ok,5.0,2025-09-27T07:54:17-07:00,Sommai Thongsai
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217443397,"The course is amazing till now as I am from automation testing background without any ML/NLP knowledge. But I have good understanding of python. When learning this course I am able to understand the things easily specially why we are doing the things. There are some terms I have to search externally like sparse matrix and all but that is also understandable if u have python knowledge. I have read the comments that there is too much repetitions but I think that is required for this course also that helps for revision as well. The only problem I face when we use different techniques to implement same thing e.g prompt is written in too many ways somewhere it has lambda functions somewhere retriever and query passed(during chain creation) directly in that case I have to go back to see the differences, it would be better if that is also explained why a particular type of prompt is  used at that time. But still course is great. You must have good Python knowledge and little ML knowledge but I think even if you don't have ML/NLP knowledge still you can proceed and see the things the same time when using it e.g. cosine similarity, TF-IDF e.t.c. I hope after completing this course I can change my career in LLM testing or may be in RAG development",5.0,2025-09-27T00:58:28-07:00,Shubham Pandey
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217273291,its really out of touch and lacks a lot of concepts required the creator is fooling young kids who are unaware,1.0,2025-09-25T04:44:31-07:00,Satyajit Behera
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217272371,I understand how RAG is important to the business,5.0,2025-09-25T04:35:00-07:00,Valencia Makgobathe
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217261331,Excellent. Very good overview and clear teaching style. I feel I can now build the RAG system I want from the information presented in this course.,5.0,2025-09-25T02:39:59-07:00,D C
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217081947,good,5.0,2025-09-23T09:43:31-07:00,Kamaldeep
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,217052529,good practical and theory material,4.0,2025-09-23T04:51:13-07:00,Ritika Lochab
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216834997,"Ele demonstra dominar o assunto e tem uma didática incrível. Não é só mais um instrutor que lê a documentação para criar curso e vender, ele explica detalhadamente de forma simples, onde qualquer pessoa consegue entender. Com toda certeza eu farei outros cursos dele.",5.0,2025-09-20T13:24:24-07:00,Igor Cenzi Dos Santos Alves
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216818259,good so far.,5.0,2025-09-20T06:41:32-07:00,Eswara Reddy Gondi
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216784991,Repeat the same information many times,1.0,2025-09-19T14:10:34-07:00,Mohamed
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216756067,Comprehensive coverage and easy to understand delivery of the content . Always a delight to learn from Krish bhaiya ! Thank you for your efforts !,5.0,2025-09-19T06:58:28-07:00,Chitresh Kaushik
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216648257,Awesome,5.0,2025-09-18T05:48:26-07:00,Ankit Mori
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216590497,Good,5.0,2025-09-17T16:34:37-07:00,Bala Ponnamanda
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216586741,Very clear explanation.,5.0,2025-09-17T15:01:35-07:00,Patlolla Havish Tej
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216310703,Awesome course with detailed topics,5.0,2025-09-15T02:36:13-07:00,Kalyan Dey
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216310429,Skipped a few libraries/methods and only gave their names.,1.5,2025-09-15T02:33:30-07:00,Vrushabh Kaushik
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216248411,complex things made simpler and easier by the trainer,5.0,2025-09-14T04:50:00-07:00,Vineet Chachondia
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216207957,It was excellent Course to learn End to end RAG flow. I is helpful in my learning,4.5,2025-09-13T07:59:08-07:00,Anbuchezhiyan Thankamany
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216204837,this is a modern world required technology and im glad that i found this course,5.0,2025-09-13T06:54:59-07:00,Aniruddha Joshi
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216153321,"It gives a good level of confidence in building Agents with various architectures based on requirements. I would like to mention one important topic that you have not covered — MCP. Apart from that, everything else is excellent.",5.0,2025-09-12T09:12:00-07:00,Ch Vishwa Mohan
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216056689,It was good.. Learnt a lot.. Thank you..,5.0,2025-09-11T08:33:48-07:00,Vidya H
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,216015011,Best GenAI Instructor I have come across!,5.0,2025-09-11T01:06:34-07:00,Rahul Jordan Chandra
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215994765,Great Explaination,3.5,2025-09-10T20:53:25-07:00,Ankit Gupta
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215984143,"Enjoy the content and the way it's presented.  I'm watching at 1.5 speed, so I think we could go a little faster, but that may just be my short attention span.",5.0,2025-09-10T16:43:01-07:00,Corey Hatch
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215908947,"Great session as usual, looking forward to the remaining videos",5.0,2025-09-10T00:59:15-07:00,Jamadagni Kotamsetty
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215873177,I love krish style of teaching.,5.0,2025-09-09T15:43:33-07:00,Ganesh Sundar
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215866311,very organized and the progression is amazing!,5.0,2025-09-09T13:20:06-07:00,Tess
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215830415,Course covers the practical application of RAG & helps us to create our own use case application.,5.0,2025-09-09T06:20:17-07:00,Pachipulusu Uday Kumar
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215779701,Loved this course.,5.0,2025-09-08T21:34:43-07:00,praween ranjan
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215777891,Course is good so far,4.0,2025-09-08T21:06:35-07:00,Ravi Gowda
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215775287,Excellent Explaination.,5.0,2025-09-08T20:17:38-07:00,Varun yadav
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215770623,Good course overall,5.0,2025-09-08T18:43:04-07:00,Hamza Khan
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215630023,Very Helpful and clear course...Much needed flow of concepts is there,5.0,2025-09-07T03:24:08-07:00,Srikrishnakaushik Sanapala
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215534375,Very deep course on RAG,5.0,2025-09-05T07:55:56-07:00,Kapil Kumar
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215353457,"This is a basic course, not an end-to-end RAG bootcamp.",1.0,2025-09-03T10:06:08-07:00,Talha Shahzad
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215252181,Good!,5.0,2025-09-02T11:15:15-07:00,Amogh R
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215224857,brilliant explanation,5.0,2025-09-02T05:54:42-07:00,Ramesh Ganesan
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215220617,"The instructor really knows the topic. Has ability to explain in simple words complicated topics and always providing visual description with examples.
Another valuable point is that instructor is encouraging to practice during the course which makes it partially interactive and through practice you remember more and better",5.0,2025-09-02T05:08:09-07:00,Dmitry Ledenev
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215126689,Very Good...,5.0,2025-09-01T06:04:55-07:00,Udemy User
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215125549,"Very comprehensive course on RAG which is very important and easy to understand, thank you very much.",5.0,2025-09-01T05:52:54-07:00,Sandeep Kumar Singh
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215082945,"Also, I  would like to get a idea of freelancing after building so many RAG projects. At the EOD, I would want to earn with my skills.",5.0,2025-08-31T21:23:47-07:00,Deebhika Kumaran
"Ultimate RAG Bootcamp Using Langchain,LangGraph",6696573,215047687,"I was looking for RAG tutorial, happy to get this.",5.0,2025-08-31T06:56:45-07:00,Nishant Kumar Prasad
