course_name,course_id,review_id,content,rating,created,user_name
Complete Generative AI Course With Langchain and Huggingface,6010764,225123517,DUBISIOUS CLASS,5.0,2025-12-26T23:22:34-08:00,Anshuman Barik
Complete Generative AI Course With Langchain and Huggingface,6010764,225085757,Excellent,4.0,2025-12-26T07:46:36-08:00,Pottavarthi Venkatesh
Complete Generative AI Course With Langchain and Huggingface,6010764,225053365,Crisp & clear way of explaining concepts.,5.0,2025-12-26T00:03:41-08:00,Sanjay Sharma
Complete Generative AI Course With Langchain and Huggingface,6010764,225009741,things are not clearly explain for beginner,3.0,2025-12-25T06:24:48-08:00,Kuldeep Pandey
Complete Generative AI Course With Langchain and Huggingface,6010764,224996021,"A lot of the course content is missing. In several places, the trainer refers to topics as “previously discussed,” but those discussions are not actually present. Although the existing material is clear, it takes extra time to look up and understand the missing parts from other sources.",2.5,2025-12-25T01:13:31-08:00,Braham Aggarwal
Complete Generative AI Course With Langchain and Huggingface,6010764,224930517,"why you teach about stem, when there was issue with than, wasted time",1.0,2025-12-24T02:32:53-08:00,Ahmad Raza
Complete Generative AI Course With Langchain and Huggingface,6010764,224853589,"This course offers exceptional content that caters to all skill levels—from beginners to professionals. The comprehensive knowledge I acquired has significantly boosted my confidence and competence. 
Just saying a simple Thanks not enough, but still great thanks to Krish.",5.0,2025-12-23T06:17:40-08:00,Kumar
Complete Generative AI Course With Langchain and Huggingface,6010764,224836493,video was easy to understand.,5.0,2025-12-23T03:14:40-08:00,Prashant Verma
Complete Generative AI Course With Langchain and Huggingface,6010764,224820243,Good,5.0,2025-12-23T00:26:55-08:00,Debashish Acharya
Complete Generative AI Course With Langchain and Huggingface,6010764,224804477,"not explaining the 'WHY' of things.
and all the time just saying, 'we will discuss this', 'we will discuss that in upcoming videos', which became very annoying after watching 5-6 videos, and because of that time is also getting waste.",2.0,2025-12-22T21:35:54-08:00,Vallabh Mahajan
Complete Generative AI Course With Langchain and Huggingface,6010764,224768591,Excellent Course. Each and every section was in depth and very useful.,5.0,2025-12-22T09:49:06-08:00,Girish Sawant
Complete Generative AI Course With Langchain and Huggingface,6010764,224717447,Awsome,5.0,2025-12-22T00:46:32-08:00,Biswajit Ray
Complete Generative AI Course With Langchain and Huggingface,6010764,224679943,nice explanation with coding,5.0,2025-12-21T12:39:34-08:00,Rambabu Chamakuri
Complete Generative AI Course With Langchain and Huggingface,6010764,224670861,goooooood,5.0,2025-12-21T08:22:44-08:00,Ravula Tharun
Complete Generative AI Course With Langchain and Huggingface,6010764,224655061,Nice,5.0,2025-12-21T01:53:36-08:00,Chandan Kumar
Complete Generative AI Course With Langchain and Huggingface,6010764,224609053,ggood,4.5,2025-12-20T00:55:24-08:00,Abhishek Gupta
Complete Generative AI Course With Langchain and Huggingface,6010764,224602917,good,5.0,2025-12-19T21:53:58-08:00,Saumya M
Complete Generative AI Course With Langchain and Huggingface,6010764,224601311,best,5.0,2025-12-19T20:58:37-08:00,Aditya Kadam
Complete Generative AI Course With Langchain and Huggingface,6010764,224492301,"Not a good course. The way its explained is so poor and communication is not good at all. Saying ""perfect"" after every few sentences does not make the course good when its not explained properly. The course is missing some vides I guess, because Kirsh directly starts rambling about derivatives when these are not discussed yet and I am on video #66.

This course is not for who do not know basics of Machine Learning like me. You will need some background knowledge to understand. I have stuck to the videos hoping they will get better overtime but unfortunately.",1.0,2025-12-18T11:27:08-08:00,Harry Gill
Complete Generative AI Course With Langchain and Huggingface,6010764,224469151,Ok,1.0,2025-12-18T06:20:26-08:00,NandaKishore B
Complete Generative AI Course With Langchain and Huggingface,6010764,224460427,Thanks,5.0,2025-12-18T04:42:12-08:00,Kiran Bhaskar
Complete Generative AI Course With Langchain and Huggingface,6010764,224446315,"overall course are good ,but some point i feel it too fast ,that i cant undersome topic",4.5,2025-12-18T02:02:32-08:00,Omkar Prajapati
Complete Generative AI Course With Langchain and Huggingface,6010764,224439201,it was  good!,4.5,2025-12-18T00:48:18-08:00,Kumaran Karthick
Complete Generative AI Course With Langchain and Huggingface,6010764,224432951,Course content was good,5.0,2025-12-17T23:33:42-08:00,Vikash
Complete Generative AI Course With Langchain and Huggingface,6010764,224359483,Excited to have completed my Generative AI course! Grateful for the knowledge and skills gained in this cutting-edge field.,5.0,2025-12-17T04:12:53-08:00,Deepak Kumar Gupta
Complete Generative AI Course With Langchain and Huggingface,6010764,224300409,Logic of program should be define more clearly.,4.0,2025-12-16T13:27:54-08:00,Imran khan
Complete Generative AI Course With Langchain and Huggingface,6010764,224252009,There is a lot of scope for sqeezing the content and make the videos shorter. It would also help to build a block diagram of the control flow before directly jumping into the model building,4.5,2025-12-16T03:18:30-08:00,Aditya Ghosh
Complete Generative AI Course With Langchain and Huggingface,6010764,224231413,hvh,4.5,2025-12-15T23:21:58-08:00,Aswin .
Complete Generative AI Course With Langchain and Huggingface,6010764,224226531,good,4.5,2025-12-15T22:21:33-08:00,Somasekhar Kokkanti
Complete Generative AI Course With Langchain and Huggingface,6010764,224224575,Course is Good. But some of content are not updated as in latest langchain version some of the import are not workings. The applications are repeated(same Chatbot and RAG application).Looking forward for more real life practical applications. It will help you to learn Generative AI even if you are a beginners. Thank you for sharing your knowledge. Looking forward for more courses.,5.0,2025-12-15T21:54:26-08:00,Sunitha PRAKASH
Complete Generative AI Course With Langchain and Huggingface,6010764,224179599,nice,4.0,2025-12-15T08:15:51-08:00,Shivansh Sajwan
Complete Generative AI Course With Langchain and Huggingface,6010764,224164719,Feeling its easy to understand,4.5,2025-12-15T05:35:21-08:00,Parvathi Haritheertham
Complete Generative AI Course With Langchain and Huggingface,6010764,224137941,Good explanation.,5.0,2025-12-15T00:49:57-08:00,Vigneshwar Karthick S
Complete Generative AI Course With Langchain and Huggingface,6010764,224121685,till now everything is good .,4.0,2025-12-14T21:49:28-08:00,Mohit Bohra
Complete Generative AI Course With Langchain and Huggingface,6010764,224120691,Good course,4.0,2025-12-14T21:35:42-08:00,Saranya P
Complete Generative AI Course With Langchain and Huggingface,6010764,224082257,Awesome,5.0,2025-12-14T04:58:13-08:00,Vinay Goel
Complete Generative AI Course With Langchain and Huggingface,6010764,224068593,"i think that it will only thought about advance but hear all kinds of basics are thought by the Krish sir. So, it's nice to learn about this kind of good information. Thank you so much.",4.0,2025-12-13T22:39:38-08:00,Mohamed Roshan Ashraf
Complete Generative AI Course With Langchain and Huggingface,6010764,224043625,Amazing explanations and executions..,5.0,2025-12-13T07:17:28-08:00,R.Gajendran
Complete Generative AI Course With Langchain and Huggingface,6010764,224023727,nice,5.0,2025-12-12T21:42:21-08:00,Aditya Singh
Complete Generative AI Course With Langchain and Huggingface,6010764,223977967,Too much theroratical,2.5,2025-12-12T04:38:20-08:00,Muneeb Hassan
Complete Generative AI Course With Langchain and Huggingface,6010764,223927229,very good,5.0,2025-12-11T15:25:38-08:00,akintoye oluwaseyi
Complete Generative AI Course With Langchain and Huggingface,6010764,223884645,nothing much,4.5,2025-12-11T04:44:28-08:00,Boddeti Janardhan
Complete Generative AI Course With Langchain and Huggingface,6010764,223816733,"For someone who started as a novice, this comprehensive course helps get grounded in the work of AI/ML and GenAI. The focus on LangChain is also super helpful.",5.0,2025-12-10T10:35:52-08:00,Sasidhar Ravula
Complete Generative AI Course With Langchain and Huggingface,6010764,223753605,Awesome,4.5,2025-12-09T22:34:12-08:00,Debasish Choudhury
Complete Generative AI Course With Langchain and Huggingface,6010764,223703469,good for ai developer,5.0,2025-12-09T07:49:46-08:00,Kinjarapu Shanker
Complete Generative AI Course With Langchain and Huggingface,6010764,223650241,good waht i have expected,4.0,2025-12-08T22:19:32-08:00,Akshay Vasav
Complete Generative AI Course With Langchain and Huggingface,6010764,223646247,Very useful information,5.0,2025-12-08T21:29:47-08:00,Marri Nagarjun
Complete Generative AI Course With Langchain and Huggingface,6010764,223586209,mzaa aya,4.0,2025-12-08T04:40:15-08:00,Kapi Singh Yadav
Complete Generative AI Course With Langchain and Huggingface,6010764,223560213,Thank You for the classes,4.5,2025-12-07T23:47:23-08:00,Sravan Sathyan K
Complete Generative AI Course With Langchain and Huggingface,6010764,223487949,Explaining step by step of each concepts is really helpful.,4.0,2025-12-06T17:16:59-08:00,Anand Bikram Guru
Complete Generative AI Course With Langchain and Huggingface,6010764,223472781,"just copy and paste the code and not able to understand them if teach like this ,then anyone could have been the instructor. Why to become an instructor, if you don't have the aptitude to teach?? Just wasting other people time . i request from all to dont buy this course",1.0,2025-12-06T08:18:15-08:00,Ajay Mudgal
Complete Generative AI Course With Langchain and Huggingface,6010764,223303087,kk,5.0,2025-12-04T03:14:22-08:00,Aryan Yadav
Complete Generative AI Course With Langchain and Huggingface,6010764,223284031,"The biggest gap in the course is the lack of focus on the ‘Why.’ Why are we doing this? Starting with a high-level overview of the technology—like a 10,000-foot view—and then gradually diving into the details would make learning more effective e.g. Understanding why tokenization matters is far more important than jumping straight into how to tokenize.",2.0,2025-12-03T23:44:35-08:00,Rahul Sharma
Complete Generative AI Course With Langchain and Huggingface,6010764,223260007,Good,5.0,2025-12-03T18:05:48-08:00,Ragula Saikrishna Reddy
Complete Generative AI Course With Langchain and Huggingface,6010764,223182351,"Buildup of this course and its content is Excellent. Let see, keeping my momentum UP to learn with Krish Naik :)",4.5,2025-12-02T23:55:45-08:00,Akash Singh
Complete Generative AI Course With Langchain and Huggingface,6010764,223181575,best sir hoo aap,5.0,2025-12-02T23:47:03-08:00,Dhruv Sharma
Complete Generative AI Course With Langchain and Huggingface,6010764,223169975,I like your teaching skills,5.0,2025-12-02T21:34:19-08:00,Jitendra Kumar
Complete Generative AI Course With Langchain and Huggingface,6010764,222981953,Really enjoyed the course,5.0,2025-12-01T02:45:17-08:00,Abhishek Gupta
Complete Generative AI Course With Langchain and Huggingface,6010764,222964199,good,4.0,2025-11-30T23:32:30-08:00,Anudish Jain
Complete Generative AI Course With Langchain and Huggingface,6010764,222943123,nice,5.0,2025-11-30T18:09:56-08:00,Yuheswari.V
Complete Generative AI Course With Langchain and Huggingface,6010764,222929801,language is too good to understand any topic,5.0,2025-11-30T12:05:01-08:00,Sanjay Chaudhary
Complete Generative AI Course With Langchain and Huggingface,6010764,222925625,Good One,5.0,2025-11-30T10:30:10-08:00,Shivanshu Singh
Complete Generative AI Course With Langchain and Huggingface,6010764,222908731,"Wonderful explanations, journey till here was amazing, i really loved the code and theory parts, explained transformers very well 
amazing course",5.0,2025-11-30T05:18:23-08:00,Dev Sahu
Complete Generative AI Course With Langchain and Huggingface,6010764,222862135,"It was a wonderful course for someone who is new to Generative AI. The theoretical concepts were explained very well and made the foundation easy to understand. However, the coding sections could be improved by explaining why certain steps are taken and the functionality of them. Additionally, instead of focusing only on chatbot and RAG for multiple end-to-end projects, it would have been more valuable to see practical implementations across different real-world problems.

Overall, it’s a good starter course for beginners.",3.5,2025-11-29T08:02:41-08:00,Harshith Narasimhamurthy
Complete Generative AI Course With Langchain and Huggingface,6010764,222860731,"Where are the resources for the NLP and subsequent lectures. You have just provided the jupyter notebook file, But I am not able to see the related resources like csv file for spam filter",1.5,2025-11-29T07:34:31-08:00,Javed Akhter Ansari
Complete Generative AI Course With Langchain and Huggingface,6010764,222839547,Good summary of what & why it will be covered,4.5,2025-11-28T23:33:05-08:00,Dhruti
Complete Generative AI Course With Langchain and Huggingface,6010764,222823859,"cant see the courses enrolled upfrount ,need this feature at earliest",3.0,2025-11-28T15:11:36-08:00,Ankit Sharma
Complete Generative AI Course With Langchain and Huggingface,6010764,222655861,"Good, but few missing pre reqs like ANN should have added",4.0,2025-11-26T22:32:16-08:00,Mukti Prasad Behera
Complete Generative AI Course With Langchain and Huggingface,6010764,222633271,A good indeed and well explained,5.0,2025-11-26T15:15:23-08:00,Pranay Goswami
Complete Generative AI Course With Langchain and Huggingface,6010764,222588851,Index of course is seems very intersting.... Vocals of Instructor is very promising..,4.5,2025-11-26T05:14:26-08:00,Satya Kishore Kalva
Complete Generative AI Course With Langchain and Huggingface,6010764,222581611,Excellent course,5.0,2025-11-26T03:56:44-08:00,Ahmed Siddique
Complete Generative AI Course With Langchain and Huggingface,6010764,222488353,Terima kasih,5.0,2025-11-25T06:25:06-08:00,Ismail Mohdhashim
Complete Generative AI Course With Langchain and Huggingface,6010764,222371643,The course is well structured and its excellent,4.5,2025-11-24T04:49:53-08:00,Praddipraj Nn
Complete Generative AI Course With Langchain and Huggingface,6010764,222344645,Course is Good. But some of content are not updated as in latest langchain version some of the import are not workings. The applications are repeated(same Chatbot and  RAG application).Looking forward for more real life practical applications.  It will help you to learn Generative AI even if you are a beginners. Thank you for sharing your knowledge. Looking forward for more courses.,4.5,2025-11-23T23:55:01-08:00,Anil Kumar Kar
Complete Generative AI Course With Langchain and Huggingface,6010764,222297921,yes it is,5.0,2025-11-23T06:30:25-08:00,Priyavratt Malik
Complete Generative AI Course With Langchain and Huggingface,6010764,222276223,in dept details,5.0,2025-11-22T21:30:15-08:00,Nitin Rathod
Complete Generative AI Course With Langchain and Huggingface,6010764,222271347,too much theory,1.0,2025-11-22T18:15:44-08:00,Utkarsh rastogi
Complete Generative AI Course With Langchain and Huggingface,6010764,222256377,content is good,5.0,2025-11-22T09:16:10-08:00,Bharat Saini
Complete Generative AI Course With Langchain and Huggingface,6010764,222181783,"Best Explanation 
krish is the best teacher for my side",4.5,2025-11-21T05:00:22-08:00,Aman Saiyed
Complete Generative AI Course With Langchain and Huggingface,6010764,222163491,Hopefully I will learn a lot from here,5.0,2025-11-21T01:19:13-08:00,Vivek Sharma
Complete Generative AI Course With Langchain and Huggingface,6010764,222153293,Worthy Course,4.0,2025-11-20T23:14:59-08:00,Prakhar Srivastava
Complete Generative AI Course With Langchain and Huggingface,6010764,222071431,nice,5.0,2025-11-20T02:06:44-08:00,Nitesh Kumar
Complete Generative AI Course With Langchain and Huggingface,6010764,222068237,"just copy paste, no clear explanation, you have to figure a lot of things yourself, it's just not worth it!",1.5,2025-11-20T01:32:28-08:00,Anupam Gupta
Complete Generative AI Course With Langchain and Huggingface,6010764,222043329,very usefull information and easy to understand,5.0,2025-11-19T20:27:47-08:00,Julian Shaw
Complete Generative AI Course With Langchain and Huggingface,6010764,222010933,yah good and clear explanation,5.0,2025-11-19T09:32:46-08:00,Anas ahamed
Complete Generative AI Course With Langchain and Huggingface,6010764,221986561,good,4.0,2025-11-19T04:47:49-08:00,Sani Rawat
Complete Generative AI Course With Langchain and Huggingface,6010764,221919225,yes it was good match for me,4.0,2025-11-18T11:33:23-08:00,Kunal Mataria
Complete Generative AI Course With Langchain and Huggingface,6010764,221870339,nice,5.0,2025-11-18T00:26:03-08:00,Saravanan P
Complete Generative AI Course With Langchain and Huggingface,6010764,221866443,Awesome Learning Experience!,5.0,2025-11-17T23:41:58-08:00,Shubham Bhardwaj
Complete Generative AI Course With Langchain and Huggingface,6010764,221858081,Fantastic,5.0,2025-11-17T22:10:26-08:00,Ranesh Mitra
Complete Generative AI Course With Langchain and Huggingface,6010764,221756743,krish is awsome!!!!,5.0,2025-11-16T22:27:36-08:00,Dixant Dutt
Complete Generative AI Course With Langchain and Huggingface,6010764,221709363,Good,5.0,2025-11-16T04:27:51-08:00,SHAIK SHAFIVULLAH
Complete Generative AI Course With Langchain and Huggingface,6010764,221698947,best content,5.0,2025-11-15T23:54:50-08:00,Vaibhav Banke
Complete Generative AI Course With Langchain and Huggingface,6010764,221696883,"Excellent course, recommend this to anyone who want to learn Gen AI from fundamentals",5.0,2025-11-15T22:58:40-08:00,Abirami T
Complete Generative AI Course With Langchain and Huggingface,6010764,221683153,video is not working sometimes,2.0,2025-11-15T13:24:25-08:00,Nitin Sonawane
Complete Generative AI Course With Langchain and Huggingface,6010764,221668563,good,5.0,2025-11-15T06:30:48-08:00,Sayantani Roy
Complete Generative AI Course With Langchain and Huggingface,6010764,221584507,Lots to learn.,4.5,2025-11-14T01:19:02-08:00,Parveen Kumar
Complete Generative AI Course With Langchain and Huggingface,6010764,221529581,Good,4.5,2025-11-13T09:45:49-08:00,Harsh Garg
Complete Generative AI Course With Langchain and Huggingface,6010764,221525775,well explained,5.0,2025-11-13T08:59:03-08:00,Manjula Shanbhog
Complete Generative AI Course With Langchain and Huggingface,6010764,221484933,Best course ever!!!!,5.0,2025-11-13T01:45:24-08:00,"Dept. of CSE, 31st Batch (Majed, Atied, Plabon)"
Complete Generative AI Course With Langchain and Huggingface,6010764,221340711,Good,5.0,2025-11-11T18:33:58-08:00,Sanjula Ghosh
Complete Generative AI Course With Langchain and Huggingface,6010764,221247611,Ground is set to learn!,5.0,2025-11-10T22:36:56-08:00,Vemuri Anil Kumar
Complete Generative AI Course With Langchain and Huggingface,6010764,221190101,Excellent introduction,5.0,2025-11-10T07:33:51-08:00,K Ravikumar
Complete Generative AI Course With Langchain and Huggingface,6010764,221140105,Amazing,4.5,2025-11-09T23:09:56-08:00,Trisha Biswas
Complete Generative AI Course With Langchain and Huggingface,6010764,221133227,good,3.5,2025-11-09T21:54:04-08:00,Archana
Complete Generative AI Course With Langchain and Huggingface,6010764,221128471,full screen video futer are nessaccary,5.0,2025-11-09T20:45:31-08:00,Rakshith R
Complete Generative AI Course With Langchain and Huggingface,6010764,221010049,Excellent demonstration and frequency,5.0,2025-11-07T17:02:20-08:00,Sumit Pramod Badase
Complete Generative AI Course With Langchain and Huggingface,6010764,220989665,english accent and pronounciation is awful,1.0,2025-11-07T09:32:10-08:00,Gianpaolo Papa
Complete Generative AI Course With Langchain and Huggingface,6010764,220960919,Good,4.5,2025-11-07T03:50:45-08:00,Sreedhar Nelluri
Complete Generative AI Course With Langchain and Huggingface,6010764,220856175,great,5.0,2025-11-06T02:50:03-08:00,Nayana Kumara
Complete Generative AI Course With Langchain and Huggingface,6010764,220837695,Good explanation by this person. One guy who I listen to in udemy,4.0,2025-11-05T23:25:32-08:00,Ajay Nalawade
Complete Generative AI Course With Langchain and Huggingface,6010764,220764649,OUTDATED!!!!!,1.5,2025-11-05T05:10:34-08:00,Atyaditya Bhat
Complete Generative AI Course With Langchain and Huggingface,6010764,220753289,good,5.0,2025-11-05T03:08:27-08:00,Aditya kashyap
Complete Generative AI Course With Langchain and Huggingface,6010764,220733527,Krish. Your clarity of thoughts and speech is awesome,4.5,2025-11-04T23:38:41-08:00,Rahul Parihar
Complete Generative AI Course With Langchain and Huggingface,6010764,220730877,It will be a good course i guess,5.0,2025-11-04T23:11:14-08:00,Deventhiran
Complete Generative AI Course With Langchain and Huggingface,6010764,220728387,Amazing,4.5,2025-11-04T22:45:07-08:00,Sudheera Achar
Complete Generative AI Course With Langchain and Huggingface,6010764,220686999,Great and simple way of learning's from the experts,5.0,2025-11-04T10:33:52-08:00,Sreekanth
Complete Generative AI Course With Langchain and Huggingface,6010764,220601119,First of all thankyou so much too good course,5.0,2025-11-03T17:45:08-08:00,Palaparthi Manichandana
Complete Generative AI Course With Langchain and Huggingface,6010764,220516493,Amazing video to learn nlp consepts,4.5,2025-11-02T22:29:12-08:00,PRANJAL PANDEY
Complete Generative AI Course With Langchain and Huggingface,6010764,220502291,This is amazing course,5.0,2025-11-02T17:32:58-08:00,Manish Jain
Complete Generative AI Course With Langchain and Huggingface,6010764,220483573,Amazing. I loved the way of explanation and comprehensive covering of every topic.,5.0,2025-11-02T08:02:31-08:00,Rajesh Pabbati
Complete Generative AI Course With Langchain and Huggingface,6010764,220458903,Amazing course must go for it!!!!!,5.0,2025-11-01T22:02:07-07:00,Ram kumar yadav
Complete Generative AI Course With Langchain and Huggingface,6010764,220458705,Excellent course,5.0,2025-11-01T21:54:50-07:00,Balaji Rengan
Complete Generative AI Course With Langchain and Huggingface,6010764,220458403,It was great Experience,4.5,2025-11-01T21:44:04-07:00,Raghu
Complete Generative AI Course With Langchain and Huggingface,6010764,220457351,Great content !!,5.0,2025-11-01T21:00:46-07:00,M Saifee
