course_name,course_id,review_id,content,rating,created,user_name
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,217489383,very well explain each topic and is really very interesting .The overall topic structure and examples help understand the topic very easily.,5.0,2025-09-27T22:34:19-07:00,SATYAM NEWALE
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,217466587,Amazing course for learning concept of machine learning and deep learning really enjoy this journey.,5.0,2025-09-27T09:41:14-07:00,Tushar Pandey
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,217337663,Good,3.5,2025-09-25T20:39:40-07:00,Rohitsinh Jadeja
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,217331893,good course for who want jump in data science. This give important foundations that make problems easier to solve,5.0,2025-09-25T18:33:45-07:00,Aji Abdul Aziz
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,217191309,yes its an good match.,5.0,2025-09-24T09:25:52-07:00,Shawn Chacko
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,217079653,good,5.0,2025-09-23T09:18:42-07:00,Tarun Adithyaa Ravikumar
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216966535,good experience,5.0,2025-09-22T08:21:59-07:00,Jega Jeevan
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216957771,GOOD,4.5,2025-09-22T06:57:07-07:00,Rishinandhan R K
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216947567,i liked it,5.0,2025-09-22T05:16:04-07:00,Hrishikesh Sathish
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216886035,Good,3.0,2025-09-21T12:57:40-07:00,Dr Soumen Kumar Roy
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216854023,This was a very insightful and a student friendly session .,5.0,2025-09-21T00:57:24-07:00,Sri Harsha
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216776531,wow superb teacher,5.0,2025-09-19T11:35:00-07:00,Debashrita Guha Roy
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216723831,Very good,5.0,2025-09-19T01:00:04-07:00,Murali Krishna
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216585879,"All the writing could be done beforehand, so you can save the time of writing, and talk more about it,  reading them.",3.0,2025-09-17T14:41:22-07:00,Raja Ismail
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216558699,Amazing content,5.0,2025-09-17T08:17:45-07:00,Abhijit Mone
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216338053,Topics are covered and is enough to get started with ML,4.5,2025-09-15T07:11:17-07:00,Atul Kumar
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216262627,"the real case scenarios makes me engaged, otherwise I used to sleep in stats in my college days, thank you :)",5.0,2025-09-14T09:59:37-07:00,Rajarshi Acharjee
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216091181,great,4.5,2025-09-11T19:17:49-07:00,Gouni Shiva kishor
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216063469,nice experience,5.0,2025-09-11T10:02:35-07:00,Vaishnavi Jagtap
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,216031731,nice,3.5,2025-09-11T04:09:30-07:00,Vasanth Kumar C
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215950145,nice experience,5.0,2025-09-10T07:52:01-07:00,Sayali Shinde
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215775115,"Krish sir's explanation is beauty , which will make us understand the practical example ed with respect to d data science and chine learning. I r really loved a lot.",5.0,2025-09-08T20:13:55-07:00,Tejas Dayanand
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215744989,Ich fand die vorlesungen sehr gut,5.0,2025-09-08T10:48:34-07:00,MAURICIO ANDRES GOYCOLEA
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215734681,Great course so far!,4.5,2025-09-08T08:44:31-07:00,Raj Namdev
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215730851,Awesome,5.0,2025-09-08T08:00:47-07:00,Vinaypratap Singh
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215613699,You are one of the greatest tutors Krish. Thanks for existing. Most tutors  just briefly cover with usual definitions and pay very little attention to the core of the concepts and that's where you exactly radiate. Followed you over here from YouTube.,4.5,2025-09-06T19:36:51-07:00,Wasima Taskin
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215325131,good,5.0,2025-09-03T05:00:55-07:00,Anonymized User
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215189671,I initially rated it 4 stars thinking it was great then I saw other courses that discussed the mathematics even more in depth. Krish's math course is wrong at some points but it is completely incomplete. He does not discuss most things that are important and this is kind of a very high level overview of the topics. If you know basic math then avoid this course. Trust me it is not worth it and there are better courses out there.,1.0,2025-09-01T23:43:19-07:00,Shantanu Das
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215095731,"The content is good, but the trainer is not replying to the questions asked.",3.0,2025-09-01T00:13:27-07:00,Prithvipal Singh
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,215005311,NICE,5.0,2025-08-30T10:54:41-07:00,Sushil Kumar
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214927291,This is a great refresher course on basic to advance ML/AI mathematics.,5.0,2025-08-29T06:28:34-07:00,Jermaine Thomas
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214910221,yes it helping me thank you,3.0,2025-08-29T03:08:11-07:00,Suman Gurung
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214881237,"I got to the half (50%) of this course, and I must say that this course is very informational. I have been studying Data Science for some time now, but I decided to just dive deeper into mathematics pertaining Data Science, so that I can fully understand the mathematics behind Data Science, and again, I must say that this course has helped shape the way I see Data Science and most problem statements. Highly recommended.",5.0,2025-08-28T20:58:44-07:00,Franklin Ukachukwu
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214798341,"This is not really understandable , he is talking very fast way , as well as he just dont provide any exercise , if you want learn only the concepts , follow this ,if you really need to learn mathematics , dont follow this course , this just only shows concepts and applications",1.0,2025-08-28T01:01:02-07:00,Kavindu Lakshan
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214666359,okay,3.0,2025-08-26T13:23:52-07:00,Antara Arkasali
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214648283,Best Teacher of Data Science,5.0,2025-08-26T09:15:01-07:00,Adesh Kumar
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214637923,"Great course. Very pedagogical and step-by-step, geared for professionals and application.",5.0,2025-08-26T07:17:13-07:00,Carl Rihan
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214369809,"Best course, very helpful, will recommend to it",5.0,2025-08-22T22:10:34-07:00,Nitin Giri
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214245445,"I recently completed the 23-hour masterclass on Mathematics-Basics to Advanced for Data Science and Gen AI. The course was incredibly friendly and easy to understand, thanks to Krish Naik Sir’s straightforward explanations of concepts.",5.0,2025-08-21T10:54:16-07:00,Sudip Roy
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214055187,that was a great course,4.5,2025-08-19T17:59:20-07:00,Peeyush choudhary
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214017313,good,5.0,2025-08-19T08:06:43-07:00,Laharika Thota
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214014099,Well placed and awesome explainations,4.5,2025-08-19T07:32:49-07:00,Abhishek S
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,214009865,Very easy to understand the concepts in an intuitive approach,5.0,2025-08-19T06:50:02-07:00,Gurrala Sowjanya
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213907779,Really learned a lot of the applications and general course overview of what we learn!,4.5,2025-08-18T07:10:45-07:00,Mya Ramsey
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213800943,Wonderful course. Highly recommend for Data Science aspirants,5.0,2025-08-16T22:19:55-07:00,Balasubramanya C K
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213778671,Nice and informative,4.5,2025-08-16T09:33:33-07:00,Arava Venkata Nagarjuna
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213704459,"YES, the course is very good and well defined thanks a lot",5.0,2025-08-15T05:57:49-07:00,Rahul Arora
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213649859,This was a great course to understand the basic or we can say fundamental of the DS models,5.0,2025-08-14T12:26:02-07:00,Akshay Kharat
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213637737,Great course!,5.0,2025-08-14T09:33:02-07:00,ARNAB BHOR
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213449519,Good course and presentation. But notes missing for several sections,4.0,2025-08-12T13:10:40-07:00,Sooraj Mattappadan
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213435915,"Slightly simplistic, but will refresh my memory.",4.0,2025-08-12T10:01:27-07:00,Sunanda Dutta
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213427265,very nice and much needed,5.0,2025-08-12T08:18:22-07:00,Shashank Vishwakarma
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213408667,he really provided concepts ngl not all as he mentioned but still way far better then you can get anywhere online also at a resonable price thanks to udemy!,5.0,2025-08-12T05:01:10-07:00,Shardul Naik
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213405521,I was weak in the maths but after learning from krish sir i developed confidence and also i would recommend it to everyone !,5.0,2025-08-12T04:26:40-07:00,Abhishek Dadhel
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213387363,Looks simple to understand and amazing.,4.5,2025-08-12T01:14:19-07:00,Nikita Narendra Prabhu
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213261223,The way the lecture was organized definitely cut through the language barriers and levels of concentration (due to the lecture’s timing) I took into consideration at first.,5.0,2025-08-10T19:14:05-07:00,Starlin Ifeabunike
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213248219,love how the topics are discussed and the real world examples that these topics are used in. makes it very easy to get a good understanding of the foundations of data science.,5.0,2025-08-10T12:04:24-07:00,Gary Bautista
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213243267,good one,5.0,2025-08-10T09:58:22-07:00,Vinod Malik
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213075513,"so far , the instructor is has shown the different use cases of linear eqn, such as image processing , optimization , vector reduction etc. Nothing deep as such but it is interesting nevertheless",3.5,2025-08-07T18:59:28-07:00,Debanka Basu
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,213008123,krish sir is legend,4.0,2025-08-07T02:42:40-07:00,Animesh verma
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,212962959,The course was good and informative. But I think much more clarity can be provided as some portions have some errors.,3.5,2025-08-06T14:21:26-07:00,Ashish Pal
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,212596299,excelente,5.0,2025-08-02T19:01:47-07:00,Juan Jose Saravia Quintanilla
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,212558481,Could have been better if course had been focused on more maths than theory,4.0,2025-08-02T01:17:11-07:00,Vaibhav Varshney
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,212481161,yes very satisfactory . your explanation is very lucid. Thank you,5.0,2025-08-01T01:41:04-07:00,Anandrup Bhattacharjee
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,212335551,It was good to revisit the topics studied 2 decades in past.,4.5,2025-07-30T16:34:13-07:00,PIYUSH JAISWAL
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,211963199,Owesome,5.0,2025-07-27T02:36:17-07:00,Suraj Sugandhi
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,211903215,"Example are very poor always gives easy example, you don't have to write everything, you can write the text without showing us it could save time, explanations are not good enough, just watch lecture 5, in there from no where the cos(theta) pop up",3.0,2025-07-25T23:00:03-07:00,Jobayer sheikh
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,211498427,noice,4.5,2025-07-21T23:27:42-07:00,Gagan Patil
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,211413899,Very well explanation!!,5.0,2025-07-21T03:30:06-07:00,Ranjeet Singh
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,211340887,Great this introduction lecture helps me to get an overview on the role of Linear algebra in ML,5.0,2025-07-20T02:49:48-07:00,Siddareddy Venkata Sumanth
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,211058299,Really good Course..! Every thing is well explained.. Loved it..!,5.0,2025-07-16T12:38:27-07:00,Atharva Raut
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,211040913,Very Nice teaching and eager to learn more,5.0,2025-07-16T08:56:28-07:00,Suman Maitreya
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,211025903,awesome,5.0,2025-07-16T06:24:40-07:00,S Ajay Vikram
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,210867946,Fantastic classes for me,5.0,2025-07-14T21:08:01-07:00,Labeeb K M
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,210806972,This series is actually great for beginners,5.0,2025-07-14T05:38:08-07:00,Sumit Dubey
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,210677325,UNTIL NOW EVERY CONCEPT I HAVE COVERED HERE ARE GOOD.I HOPE IF THEY EXPLAIN MORE EXAMPLES AND PRATICE SET PROBLEMS HELPS US A LOT ANYWAY THANK YOU FOR THIS.,4.0,2025-07-12T05:37:56-07:00,Harshith Kottugumada
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,210612819,this course helps me in learning probability and statisctics and indepth initutions of maths behind data science alogs,5.0,2025-07-11T06:05:07-07:00,Aruba Ismail
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,210581507,bakwas explaination,1.0,2025-07-10T23:36:54-07:00,Krishna Kumar Verma
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,210575943,Amazing Experience,5.0,2025-07-10T22:25:51-07:00,Abhay Jaiswal
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,210507415,I enrolled in this course to learn more about mathematics regarding Data Science. Krish sir you did a great job. Thankyou!!,4.5,2025-07-10T04:27:26-07:00,Piyush Yadav
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,210431719,Yes ... Starting with math basics will hopefully bridge the gap between me and data science concepts,5.0,2025-07-09T09:11:57-07:00,Rajendra Tiwari
Mathematics-Basics to Advanced for Data Science And GenAI,6106647,210420273,Till now everything is going well and let's see how much Will I learn in last.,4.5,2025-07-09T07:05:58-07:00,Prince Pandey
