course_name,course_id,review_id,content,rating,created,user_name
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,214611213,Krish teaches from fundamentals and a good mentor understanding where one can have dubts and confusion.,5.0,2025-08-26T02:35:03-07:00,Rahulaa
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,214366063,super good i learn a lot from you and i'm so thankful for it,5.0,2025-08-22T19:58:53-07:00,Yahiaoui Raiane
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,213583663,nice,4.5,2025-08-13T23:22:13-07:00,Ashish Ranjan
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,213211273,Good,5.0,2025-08-09T19:49:57-07:00,Shaik Asif
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,212645163,the video are simple with good examples,5.0,2025-08-03T16:50:09-07:00,Saritha Patur
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,211354397,"love this man and his contents but , These projects were looking kind of basics type ...",4.0,2025-07-20T07:47:00-07:00,Nur Mahammad
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,210970437,The overall course was good but could be better as I know krish naik and I have a little high expectations from him. thanks to him i made projects which i can showcase in my resume.,3.0,2025-07-15T19:10:39-07:00,Vishva Chaudhary
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,210369941,This is very good course,4.5,2025-07-08T21:31:05-07:00,Mahima Thakre
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,210047731,Nice one to one project,4.5,2025-07-04T21:30:05-07:00,Suresh Lingadalli
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,209812227,It's Good collection of lot of items.,4.5,2025-07-02T05:52:35-07:00,Shivakumar Mula
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,208189183,Awesome!,5.0,2025-06-15T09:01:03-07:00,Gaurav Kumar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,207828721,Good,4.0,2025-06-11T00:40:42-07:00,Samyak Kulshreshtha
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,207537547,Very clear and helpful!,4.5,2025-06-07T16:58:32-07:00,J Chen
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,207530585,Good and easy explanations,5.0,2025-06-07T12:28:13-07:00,Mauseem Samanta
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,207472965,"Dont ask for rating again,take 5 stars automatically if possible ,he is absolutely the best at teaching",5.0,2025-06-06T10:36:50-07:00,Brahme
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,206484469,Great course.,5.0,2025-05-26T16:03:12-07:00,Saikat Ghosh
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,205087135,amazing,5.0,2025-05-10T23:04:00-07:00,Vaishnavi Soni
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,203950129,"The 1Kirsh Nayk 10 Project Tutorial on Google AI was outstanding! It was super easy to understand, breaking down complex Google AI concepts effectively. The most impressive aspect was the incredibly detailed, line-by-line code explanation. This meticulous approach ensured deep learning and left no room for confusion. The project was engaging and provided practical application. Highly recommended for anyone wanting a clear and comprehensive introduction to Google AI. 1Kirsh Nayk's teaching style is fantastic, making this tutorial a truly valuable resource.",5.0,2025-04-26T11:33:39-07:00,Nikhil Yedulapuram
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,203784543,Good start,4.0,2025-04-24T07:53:24-07:00,Bhima Rao Matcha
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,203141793,its good ......amazing,5.0,2025-04-16T10:07:32-07:00,Parth mishra
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,202747411,it helped me a lot,5.0,2025-04-11T11:02:28-07:00,Ruturaj Daphal
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,202484037,good,5.0,2025-04-08T22:57:54-07:00,Chetan Jetty
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,202406697,nice,5.0,2025-04-08T04:15:27-07:00,Desilva S
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,202094765,Good Explanation about topics.,5.0,2025-04-04T00:05:57-07:00,Venkata Sudhestna Syba
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,201693675,"expectations!Amazing, above",5.0,2025-03-30T22:52:26-07:00,Dineshkumar Rs
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,201646713,So far great,5.0,2025-03-30T05:09:15-07:00,Davy L Parham
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,201632675,Excellent,5.0,2025-03-29T23:12:35-07:00,Lakshmi Prasanna
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,200730047,good,4.5,2025-03-19T21:39:43-07:00,Suryaa S
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,200116631,Gen ai videos are not deep. Prompt template context is bit difficult to understand. Videos take too long to load. Sometime audio and video are not insyc.,2.0,2025-03-12T23:10:28-07:00,Pallavi Sinha
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,199926529,I am learning how to create GenAI applications that I am using in my own projects. Krish is good teacher. I like that he even shows you his mistakes.,5.0,2025-03-11T02:17:13-07:00,Boitumelo Maseko
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,199457917,It was a great course to start your journey. But the way ahead is very long and very interesting :),4.5,2025-03-05T09:05:23-08:00,Subramanyu Swain
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,198612255,very nice,4.5,2025-02-24T04:23:22-08:00,Anusha P Hullathi
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,198497167,"The projects are too basic, rely on prompt engineering that too basic ones. Some explanations are good but as we progress all projects were simple prompt and model calling via API. It feels repetitive, not saying it was bad, like some concepts under fine tuning were explained. It would have been better if some better projects were included. Good for extreme beginners but not for intermediate ones",2.0,2025-02-22T11:33:43-08:00,Soumyadip Dutta
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,197413485,GREAT SESSION,5.0,2025-02-10T10:32:23-08:00,Kishori Lal
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,197345483,Good,5.0,2025-02-09T21:14:24-08:00,Dhivyabharathi N
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,197205095,good,5.0,2025-02-07T10:00:10-08:00,Ashutosh Choudhary
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,197125965,Definitely fake reviews or made his students to comment on all his courses. I was a big admirer of his teaching but now he just wants to make money.,1.0,2025-02-06T13:50:40-08:00,Vaibhav Kirtankar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,197104673,ok,5.0,2025-02-06T08:32:01-08:00,Sarumathy P
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,197016085,good,5.0,2025-02-05T11:01:09-08:00,Divya K Sai
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,196434439,perfect,5.0,2025-01-29T14:49:52-08:00,Yamina ATMAOUI
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,196004955,yes,4.0,2025-01-24T09:43:15-08:00,Dave Tigert
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,195476639,Nice,5.0,2025-01-18T18:01:43-08:00,Rangbahadur Bind
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,194617191,Very easy to understand,4.5,2025-01-08T23:57:50-08:00,Shivam Pandey
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,194534545,"Good course, touches the surface of generative AI, but the actual gen ai course material is really less, half of the course is python starter kit. Would really have liked some more contents on gen AI topic.",3.5,2025-01-08T06:03:27-08:00,Rajan Prasad
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,193487553,It is really good,3.5,2024-12-27T03:22:09-08:00,Sathya G
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,192407343,"I hope they add more videos about Finetuning, but overall Its good!",3.0,2024-12-13T05:29:02-08:00,Sri Charan Thoutam
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,192166095,This course is suddenly not working no video lectures are loading,3.0,2024-12-10T17:06:22-08:00,Debdeep Banerjee
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,192077839,"Thank you so much for learning and exploring information about Generative AI, LLM, and Google Gemini Models.",4.0,2024-12-09T21:14:44-08:00,Umamaheswari Selvaraj
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,192005139,"The Gen AI sample projects are very interesting, although the projects look more like localhost python scripts rather than ""end-to-end projects"", but not big deal. What I find very annoying is that one has to cover many hours of Python basics to finally check the Gen AI stuff. At the end the course seems more like a Python course rather than a Gen AI course. For Python basics there are thousands of courses out there.",3.0,2024-12-09T03:15:14-08:00,Antonio de Jesus Campos Rodriguez
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,191060985,nice explaination,4.5,2024-11-27T20:15:10-08:00,Christopher Dinesh Gomez
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,190935013,Till this point I learnt a lot with his crisp and clear communication and to the point explanations without the usual boring lectures,5.0,2024-11-26T12:22:41-08:00,Saleem Beeravu
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,190699203,"Thank you Krish. The flow of teaching is simple and easily understandable with working sessions and examples. Writing the code, execution and output can be understood with your methodology. Really appreciate it!",5.0,2024-11-24T00:18:28-08:00,Babu C T
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,189137381,fantastic course,4.5,2024-11-04T21:36:37-08:00,Aayush pratap singh
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,188982997,good,5.0,2024-11-02T16:14:24-07:00,Siva Ranjani
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,188957143,Nice way of explanation,5.0,2024-11-02T04:21:14-07:00,Rajneesh Kumar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,188327313,good,4.0,2024-10-25T05:28:13-07:00,Hareesh Banoth
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,188323585,it was informativee,5.0,2024-10-25T04:42:25-07:00,Nidhi jadhav
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,188249803,I felt very very happy by watching this video.,5.0,2024-10-24T09:08:34-07:00,Manoj Kumar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,187699015,Good,4.0,2024-10-18T03:05:14-07:00,Vaishnavi - Ext .
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,187605517,good,4.5,2024-10-17T03:48:18-07:00,Dineshkumar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,187508017,"You can find many of these on his youtube channel but here it's well organised, so reduces your efforts on finding the useful videos and in order",5.0,2024-10-16T05:06:41-07:00,Vinit Khandelwal
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,187495559,"Amazing course, covers every minute detail.",5.0,2024-10-16T02:49:49-07:00,Archana
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,187053737,Very Good teaching and impressive,4.0,2024-10-10T16:05:30-07:00,Dillip Meher
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,186686691,That nice Explanation with a very impactful examples,5.0,2024-10-07T02:46:39-07:00,Bhimrao Pawar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,186547931,Excellent course . Well done Krish!,5.0,2024-10-04T18:04:04-07:00,Vikram Cathiyavadi Grahamspet Narendran
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,186501369,very good explaination,5.0,2024-10-04T04:37:43-07:00,MANEESH SHARMA
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,186115805,"Krish is an outstanding presenter, delivering complex concepts with clarity and keeping every session engaging. The hands-on, end-to-end tasks were incredibly useful for deepening my understanding and applying the knowledge in real-world scenarios. The inclusion of a Python refresher is helpful , ensuring that even those needing a quick review felt confident. While I faced a minor challenge integrating non-OpenAI LLMs with Crewai, it was a valuable learning experience. The course’s coverage of advanced topics like model quantization, LoRA, and QLoRA was really good, making it an excellent choice for anyone serious about mastering generative AI.",5.0,2024-09-30T05:31:04-07:00,Mohana Kamanooru
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,185969489,Very beginner friendly. I am able to follow every instructions clearly.,5.0,2024-09-28T07:27:32-07:00,Arpita J Shenoy
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,185806939,Great Course! Real world practical implementations are so well explained and thoroughly engaging. Thanks so much!,5.0,2024-09-26T09:20:14-07:00,Vijay Vasi
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,185636573,Good Learning,5.0,2024-09-24T21:41:11-07:00,Sonam .
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,185411795,"Easy to follow, good explanation and usecase to build on",5.0,2024-09-22T22:13:42-07:00,B Venkatesh
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,185367055,Till now it greate,5.0,2024-09-22T04:43:22-07:00,Ganesh Shinde
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,185301141,Very good explanation of finetuning and implementation of LLM models,5.0,2024-09-20T23:21:19-07:00,Anonymized User
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,184785751,Amazing step by step explanation of the langchain framework making it very easy to get familiar with Generative AI . Absolutely recomended,5.0,2024-09-15T16:31:34-07:00,Mair Ahmed
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,184768699,Amazing video on how to use gemini pro api,5.0,2024-09-15T08:52:40-07:00,Hiren Dudhrejia
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,184674929,dope,4.5,2024-09-13T13:37:20-07:00,Mfuke Christian Kambulu
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,184440103,"You are going to regret if you ditch this course.
As this is one of the best courses that includes a great teacher like Krish Naik, who basically hold our hands in each session and helps us to complete the project in a smooth way.
Hats off Sir!!",5.0,2024-09-11T06:04:40-07:00,Devesh Sharma
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,184338209,Course is really good. Enjoying watching videos.,5.0,2024-09-10T06:50:37-07:00,Shreekant Jere
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,184303533,"Thanks, Krish.. for such a fantastic course from basic to advanced. This course surely add value in existing knowledge and allow us to apply open-source Gemini Models to solve real-word problems.",5.0,2024-09-10T00:36:10-07:00,Gaurav Gajbhiye
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,184018051,good project demos,4.0,2024-09-06T02:14:14-07:00,Nikita Nayak
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,183849883,"Awesome instructor and course content :)

Perfect explanation of codes along outcomes",5.0,2024-09-04T08:15:01-07:00,Divya Jain
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,183366329,nice,5.0,2024-08-29T16:11:13-07:00,Sravani
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,183115129,Very good.,5.0,2024-08-27T09:56:49-07:00,Joydeep Ghatak
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,183091949,Superb!,5.0,2024-08-27T06:06:24-07:00,Chirag Mansuriya
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,182912501,Good explanation,5.0,2024-08-25T11:48:10-07:00,Anup Ranjan Das
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,182763863,good,5.0,2024-08-23T05:21:00-07:00,Pushkar Singh Bisht
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,182603437,"This is a phenomenal hands-on tutorial using AI to explore multiple facets of the technology.

The APIs and LLMs are changing regularly so students will have to dig a bit at times to get updated code.",4.0,2024-08-21T13:35:07-07:00,Aaron White
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,182252765,Great!,5.0,2024-08-17T15:07:18-07:00,Mohammed Ruhan Ansari
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,181860543,"all the course content is available for free in you tube channel , i am not understanding what is the use of this paid course, and second thing there is explanation about the curse , just copy and paste from OpenAi,  cheating to the students .",1.0,2024-08-12T20:51:06-07:00,Ansarali ali
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,181703657,"Very detailed and explained so nicely ,even a layman will understand",5.0,2024-08-10T14:21:47-07:00,Kiran Das
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,181609111,"very basic ""hello world"" category display so far.",1.0,2024-08-09T03:13:06-07:00,Anindya Talukdar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,181586075,best class for DS,5.0,2024-08-08T21:55:11-07:00,Digambar Mane
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,181557419,"the course is good for beginners, Krish way of interaction  is good, sound is good, content to price is very promising. Following him from past 2 years really amazing to learn from him.",5.0,2024-08-08T11:59:37-07:00,amit rout
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,181308487,"Ofcourse, with no doubt. Its awesome Krish !!",5.0,2024-08-06T03:31:25-07:00,Anonymized User
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,181164375,amazing content and detailed coverage with in-depth discussion on each topic.,5.0,2024-08-04T14:31:37-07:00,Sarma Pydipally
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,181107049,As usual amazing,5.0,2024-08-03T10:42:21-07:00,Shailesh
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,180920829,Excellent,5.0,2024-08-01T02:34:41-07:00,Sandesh GHUGE
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,180898245,good,5.0,2024-07-31T21:46:37-07:00,Pramodh Kumar Potnuru
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,180793429,Should have been nicer if  more details on customization is covered,3.0,2024-07-30T22:06:39-07:00,Gopinath Pagadala
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,180505945,"If a course is made by the god Krish Naik, then hands down 5 star! I love your work Krish keep it up!  enjoyed the course.",5.0,2024-07-27T08:04:59-07:00,Satyake Bakshi
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,180456683,Great Job,5.0,2024-07-26T11:02:12-07:00,Avinash Kumar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,180453831,This course is very nice and the way of explaining it is very good. I really liked it.,5.0,2024-07-26T10:21:59-07:00,Anju Kumari
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,180422879,"This is a fantastic course! Finally, something hands-on, providing the necessary information with the right speed. With other classes, I had to skip huge chunks because they focus on trivialities and watch the rest with 1.5-2.0x speed to get some helpful info. Sir, I will subscribe to your channel and watch all of your remaining courses!
Thank you again!!!",5.0,2024-07-26T04:07:36-07:00,Sandor Laza
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,180365811,"This course was incredibly well-structured and engaging! The learning experience was seamless, and it provided valuable insights that were easy to apply. Highly recommend it to anyone looking to deepen their knowledge in Gen AI",4.5,2024-07-25T12:25:57-07:00,Shailesh Parihar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,180043529,Nice,5.0,2024-07-22T10:12:19-07:00,Ravi Trivedi
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,179950825,Good,4.5,2024-07-21T11:09:34-07:00,Mukesh Kumar Kund
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,179878251,Good tutorial we are having,4.5,2024-07-20T02:31:23-07:00,Mansoor Mhmd
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,179797043,The trainer is a Growth mindset person. Every min is worth knowledge. Value for the money,5.0,2024-07-19T01:08:24-07:00,Anonymized User
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,179694285,Some coding exercises are left incomplete. There is no explanation/theory on prompt engineering,3.5,2024-07-18T00:55:27-07:00,Siddhart Behere
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,179682653,"Thanks Krish ,
I felt like being in real class because they tone and atmosphere you created while doing .   thanks again 
KRISH - Knowledge Reaches Infinite like Solar rays Hare krishna",4.5,2024-07-17T22:53:24-07:00,Sreeni Ramadurai
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,179535799,"The course is extremely amazing. From a student perspective, I can't think more. Thanks a lot, Krish for putting so much effort & time into making it so easy for all of us.",5.0,2024-07-16T11:01:09-07:00,Aparna singh
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,179121153,The explanation and the way he teaches is amazing!! Can get it quickly and easily! one request is if materials will be attached to the video would be more helpful.,5.0,2024-07-11T08:37:15-07:00,Anonymized User
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,179004117,All the projects are basic level and most of the part is repeating.,3.0,2024-07-10T05:50:03-07:00,Senthilkumar Singaravelu
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,178973099,Excellent,5.0,2024-07-10T00:08:26-07:00,Chennamsetti Gopinath
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,178929239,you are amazing,5.0,2024-07-09T11:17:30-07:00,Supriya Raman
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,178795755,GOOD,4.5,2024-07-08T05:57:16-07:00,Shekhar Kumar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,178673267,Nice explanation. Thank you Krish Sir for understanding complex things in easy manner. Waiting for the updated videos...,5.0,2024-07-06T07:38:18-07:00,Gopi Krishna Pujari
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,178656609,Amazing course,5.0,2024-07-06T00:41:55-07:00,Gayathri
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,178543427,good to learn,5.0,2024-07-04T12:11:48-07:00,Nitish kumar
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,178299473,"Yes very much liked it but want some topics like sentiment analysis, Gen ai using cloud platform and  RAG concepts. Otherwise it is very good course for beginners.",4.0,2024-07-02T03:26:27-07:00,Janmejaya
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,178111413,Very nice. Not going around and around . to the point what a developer need as practical thing. Thank you,5.0,2024-06-30T01:02:17-07:00,Kiran kumar Chivukula
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,177909744,Krish Naik Sir is a True Gem.,5.0,2024-06-27T10:36:50-07:00,Raunak Khandelwal
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,177881700,Amazing experience and excellent course. Very nice explanation and Krish is a Great teacher. Deeply thankful to you .,5.0,2024-06-27T06:02:39-07:00,Anonymized User
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,177804484,A good course to get familiar with GenAI Applications!,4.5,2024-06-26T13:21:34-07:00,Kushal Trivedi
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,177511168,"crisp explanation, to the point",5.0,2024-06-24T02:20:03-07:00,Prakhar Agarwal
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,177494620,Neat explanation,4.5,2024-06-23T23:29:43-07:00,Sukanya Chimakurthi
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,177462016,Yes it was good.,4.5,2024-06-23T10:57:45-07:00,Suraj Sharma
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,177387104,Brilliant course,5.0,2024-06-22T03:27:11-07:00,Bhumarapu Venkata Suresh
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,177312622,Very good,4.0,2024-06-21T03:54:27-07:00,Vishnu Joshy
Building Gen AI App 12+ Hands-on Projects with Gemini Pro,5979624,177175004,"Such a wonderful course packed with a lot of value and insights, One of the best-in-class education available, "" Its low-priced High Value content """,5.0,2024-06-19T20:16:14-07:00,chandrachood Raveendran
